#Meta infos
30,30
#Processing times
30,19,87,21,87,20,73,6,59,2,36,4,93,25,87,8,58,3,60,29,30,18,61,10,95,9,32,5,42,16,25,15,80,7,77,30,31,24,35,17,48,13,13,23,61,11,39,27,83,1,44,26,16,22,30,28,38,14,11,12,37
26,16,85,23,82,28,11,15,43,29,93,30,83,8,60,3,31,11,65,4,22,1,21,25,54,14,79,21,71,2,92,9,46,10,12,7,85,17,13,20,78,18,61,5,55,22,93,26,58,13,79,12,33
30,28,29,10,58,21,92,18,42,3,27,23,77,29,57,25,62,4,67,12,55,5,45,8,81,16,51,22,95,6,90,17,38,24,88,11,35,9,26,19,11,14,89,13,90,26,99,1,48,27,41,30,73,20,46,7,42,15,39,2,97
26,7,91,20,65,14,37,2,15,18,86,12,63,23,68,24,94,1,47,4,50,19,34,29,40,16,30,10,19,11,34,27,13,3,77,6,90,13,14,17,38,8,44,9,95,30,54,5,79,21,60,25,36
26,26,30,23,83,17,11,28,62,9,48,7,81,11,49,3,44,6,47,29,24,13,18,27,93,19,70,21,99,4,66,5,85,8,47,2,71,16,22,14,13,22,60,10,21,25,77,18,74,1,35,24,35
30,1,13,28,95,25,31,29,85,15,17,17,40,27,78,14,35,19,94,30,21,8,69,22,57,16,69,11,11,23,23,18,27,3,74,2,96,9,13,26,60,6,23,24,32,10,18,13,28,7,74,4,90,20,47,21,18,5,88,12,75
27,16,20,17,28,3,36,20,63,15,15,24,37,29,99,11,23,2,22,25,97,4,89,6,32,21,99,12,78,23,54,22,51,7,70,26,63,1,20,27,92,30,27,14,60,8,10,28,14,19,71,9,65,5,70
28,26,82,22,34,25,99,28,48,11,71,15,73,30,93,19,54,12,90,4,88,3,78,16,51,14,72,13,70,1,22,7,82,5,81,23,59,18,84,24,54,21,94,10,28,9,55,17,20,6,80,2,35,27,28,8,74
25,25,12,14,92,22,76,6,30,3,61,15,65,30,96,9,69,21,52,4,15,11,73,13,69,12,29,26,56,23,52,19,96,8,43,16,92,18,37,7,49,10,91,20,77,2,41,29,21,5,42
26,23,16,3,74,21,11,15,90,19,54,13,49,18,59,9,85,14,39,12,43,24,44,6,86,11,59,25,48,5,22,29,84,30,22,27,26,2,87,10,30,20,16,4,22,22,75,17,84,7,50,26,37
29,19,59,4,98,21,45,25,16,12,87,1,19,6,32,9,43,18,93,8,66,26,95,5,20,30,33,22,33,2,30,16,84,7,40,27,44,29,15,10,15,17,21,24,64,13,22,14,13,23,91,20,28,15,69,3,64,28,61
26,24,36,5,36,14,44,18,25,13,54,7,65,25,84,2,11,1,23,12,99,11,73,22,33,27,17,17,33,30,33,20,36,23,21,4,39,15,75,10,41,29,50,19,34,8,80,9,55,26,30,6,58
25,18,32,8,39,12,54,16,82,21,25,7,41,25,88,6,41,17,48,3,90,2,23,15,13,1,95,4,43,23,26,24,91,10,19,29,74,20,92,11,15,14,27,27,50,22,13,26,19,28,31
30,14,57,3,96,11,84,30,83,28,98,29,30,20,32,24,11,13,19,15,88,8,89,10,46,12,64,17,40,22,81,5,26,9,11,23,74,1,34,27,95,4,89,18,40,2,69,26,44,7,37,25,53,19,11,21,65,16,37,6,81
27,13,33,16,41,26,85,21,96,19,54,12,22,28,96,23,84,24,59,3,76,6,39,18,10,22,72,5,82,11,82,9,29,30,90,17,66,1,32,7,27,20,22,14,71,4,80,15,65,27,97,25,44,8,36
27,23,46,26,10,22,36,27,29,15,23,25,67,20,46,18,10,9,56,4,58,2,19,3,82,11,69,21,70,13,55,5,40,12,40,14,65,29,54,1,30,7,69,6,70,17,76,28,52,24,24,10,45,19,40
29,16,86,1,88,27,59,26,93,24,48,17,26,14,41,23,84,11,93,15,43,28,27,5,13,12,68,21,71,19,60,22,82,9,34,18,76,10,38,25,99,30,28,6,93,20,68,2,92,7,38,3,15,8,16,4,96,29,55
27,21,94,29,43,9,71,17,63,23,96,6,55,22,19,7,65,19,71,1,17,27,66,26,62,18,52,13,96,3,62,14,41,24,28,28,48,30,74,8,53,20,61,10,70,4,95,16,28,11,96,5,52,2,78
28,3,91,8,52,1,21,11,80,9,46,2,74,10,87,19,35,23,49,30,90,21,95,14,36,22,61,28,72,17,80,16,47,24,40,26,40,18,92,13,37,29,87,6,34,20,85,27,83,25,95,5,81,7,23,12,52
25,15,16,25,94,26,47,3,75,18,97,4,92,10,31,29,76,1,37,20,70,6,35,2,23,23,10,12,39,27,77,14,51,30,95,19,77,7,64,28,54,13,19,16,56,5,43,24,34,9,14
28,1,30,3,12,7,46,10,92,26,72,17,83,23,17,30,27,6,47,2,66,21,87,9,50,5,34,16,73,15,29,8,40,11,65,29,19,27,97,12,87,28,67,24,61,20,74,25,67,14,81,18,95,4,87,22,54
28,26,20,25,18,16,62,14,23,6,57,28,58,20,32,9,70,4,13,2,11,22,28,21,97,24,82,12,35,15,74,1,75,13,66,23,23,7,71,18,26,11,53,5,21,3,87,8,16,19,49,10,91,17,43,29,67
27,14,52,30,89,16,79,15,35,12,71,22,69,26,72,21,31,2,38,10,78,11,17,5,36,27,86,23,30,29,74,1,73,28,84,7,84,9,65,25,66,13,56,8,91,3,15,19,62,17,24,18,38,20,30
30,5,46,12,82,17,29,13,91,15,45,30,63,8,41,18,92,4,93,9,25,19,91,20,56,7,19,11,23,2,13,29,46,25,38,23,34,10,36,14,18,24,53,28,73,6,14,26,43,16,18,27,99,3,52,22,21,1,28,21,40
28,8,30,17,27,11,33,20,85,28,22,26,24,27,68,5,40,6,58,18,51,10,45,3,69,12,44,2,14,22,89,21,85,24,46,19,13,1,64,16,78,25,20,30,27,9,65,23,25,4,42,13,46,14,30,15,32
25,28,82,6,36,10,25,16,73,5,23,7,19,22,75,14,29,18,57,21,40,29,11,19,66,13,73,15,12,8,74,24,63,23,84,30,35,27,13,12,98,20,69,3,91,17,69,2,71,25,36
25,14,92,26,10,24,45,11,47,15,45,6,37,10,47,3,72,19,19,22,91,9,90,12,38,4,56,18,27,13,89,16,57,17,80,28,87,1,80,21,60,7,60,29,81,5,68,27,78,30,38
29,29,13,14,20,28,73,9,50,4,57,3,64,13,57,5,98,7,29,23,44,18,21,22,33,1,86,2,69,19,56,21,17,10,17,25,57,8,76,12,30,11,56,15,17,26,89,24,42,30,40,6,38,17,42,20,44,16,14
25,28,89,22,55,2,70,9,76,13,53,27,27,6,21,4,48,5,35,25,79,15,77,16,93,17,78,10,22,30,23,19,43,3,98,11,16,26,99,14,21,1,14,8,64,12,98,18,83,24,28
25,17,29,26,26,11,37,14,68,25,43,27,28,7,22,16,66,22,17,3,96,8,16,15,63,20,51,6,26,4,65,24,32,23,91,13,28,2,88,21,96,19,19,1,41,12,37,29,25,9,56
#Setup times
86,74,16,32,58,42,73,40,95,74,53,39,16,85,75,31,40,89,24,33,53,41,35,36,60,86,38,80,29,70
66,83,81,40,96,45,13,13,93,97,52,57,73,31,51,80,45,74,42,99,12,85,35,39,66,10,28,23,30,98
82,52,67,39,48,74,49,20,29,57,19,94,76,42,68,27,53,20,68,47,72,86,21,11,84,28,46,40,56,88
77,80,31,53,79,78,85,74,25,21,10,15,45,16,95,72,95,34,52,96,42,22,19,91,21,19,78,75,17,17
92,89,38,95,48,83,55,24,19,46,54,81,15,58,99,54,79,93,29,58,65,37,25,81,97,66,37,86,82,18
41,95,31,84,93,21,81,99,21,60,33,65,34,69,37,97,56,26,45,54,26,10,79,99,89,33,22,32,64,43
19,15,50,28,33,86,44,35,37,41,99,64,20,10,42,61,76,29,86,69,25,67,64,77,82,63,83,32,93,17
33,18,16,30,15,48,85,82,61,77,81,34,84,24,32,69,81,67,70,89,11,85,48,71,10,97,62,38,15,19
10,13,36,48,95,78,54,67,91,15,27,28,29,70,55,81,94,70,43,52,60,65,63,66,78,51,61,68,36,41
70,44,54,95,13,77,86,65,64,49,68,42,40,39,15,35,29,96,40,92,23,59,47,30,32,79,72,66,20,80
51,35,83,23,72,44,87,74,85,34,14,93,48,13,63,48,35,92,88,88,29,78,59,59,35,64,69,36,50,71
36,90,96,12,16,36,61,65,44,44,39,48,38,19,35,82,65,21,51,44,55,23,45,92,84,84,33,66,54,11
64,20,90,14,12,26,16,76,89,62,10,87,81,77,54,10,36,18,94,15,34,57,40,46,96,79,36,77,40,54
46,30,88,47,59,79,44,93,38,24,63,57,75,32,33,32,95,96,54,61,81,72,58,97,11,87,66,61,26,96
89,32,43,64,51,48,79,80,28,50,85,16,35,56,82,19,12,59,86,54,46,15,28,34,57,68,16,20,18,57
93,33,86,51,52,82,14,44,70,47,27,40,68,48,13,33,68,80,17,73,87,60,32,95,33,37,79,70,76,82
21,34,44,56,69,39,27,90,12,54,34,46,37,25,53,37,84,49,96,88,65,55,49,82,92,27,45,79,94,35
56,39,74,48,44,28,31,17,24,13,21,71,61,40,40,90,92,72,64,19,38,29,63,23,55,71,63,70,37,67
16,51,89,57,26,33,75,15,74,66,44,83,34,46,82,43,29,40,40,27,26,10,46,76,40,50,32,24,70,44
41,56,15,29,97,71,25,60,74,17,31,54,48,10,62,11,43,87,94,63,26,71,29,65,25,83,46,20,15,11
75,74,20,66,46,68,82,25,57,32,32,36,14,38,34,28,10,16,85,99,35,14,77,39,83,13,43,38,50,57
59,84,22,96,31,45,48,55,57,40,23,92,86,12,55,52,29,64,42,65,60,89,70,85,49,43,58,71,34,21
79,90,53,10,40,96,93,24,95,90,28,60,41,29,26,14,75,70,78,12,39,46,32,96,81,30,70,62,11,74
19,19,89,43,38,24,10,15,74,73,35,94,50,88,44,57,84,39,43,56,81,55,68,60,98,31,54,71,70,40
20,20,14,58,90,56,95,85,34,67,71,67,65,35,64,15,60,64,14,60,65,53,74,41,16,88,32,30,47,53
15,20,55,29,32,48,16,87,43,63,11,73,66,56,87,93,89,39,42,47,98,29,99,98,67,14,85,69,97,88
81,79,86,35,91,19,12,25,42,42,12,43,58,94,49,95,11,85,41,87,65,58,76,10,32,32,41,47,69,80
12,39,13,21,61,58,24,54,36,46,75,55,82,54,45,76,48,63,48,13,37,56,45,52,42,33,46,24,40,72
71,92,36,94,39,26,75,29,38,26,23,98,19,76,19,29,30,18,98,33,97,65,49,73,15,72,75,44,13,22
35,67,23,69,35,12,40,62,62,71,30,20,98,58,18,68,50,91,27,29,48,84,88,44,44,17,13,83,71,61
