#Meta infos
20,15
#Processing times
10,1,51,10,38,13,30,2,75,4,14,14,17,9,63,8,61,3,89,7,71
13,7,77,4,62,9,36,3,36,2,20,11,99,8,69,5,79,10,63,1,57,14,25,15,23,13,51
10,5,73,8,18,13,42,6,78,11,25,12,40,15,43,7,99,9,99,14,48
10,2,36,5,73,10,94,4,79,9,23,13,24,1,19,11,30,7,99,15,26
11,4,20,11,60,6,89,9,58,2,75,7,72,8,24,10,73,1,15,5,90,15,49
13,11,28,15,67,5,24,9,82,13,57,6,61,4,42,12,47,2,50,7,35,1,92,3,40,14,94
11,8,78,4,85,15,54,13,14,14,96,2,14,1,98,10,15,9,10,6,66,12,25
15,9,37,3,24,14,22,15,68,2,63,11,70,8,93,5,93,7,92,1,89,4,90,6,11,12,54,10,43,13,31
11,12,26,4,87,15,99,10,10,5,84,1,95,2,88,3,33,11,99,8,99,6,58
12,6,14,3,69,9,97,2,81,11,98,8,88,14,71,15,98,10,74,1,31,5,38,13,79
10,11,100,12,16,6,57,13,79,8,43,3,33,2,21,5,54,14,57,1,38
13,11,50,13,57,15,43,7,74,10,41,14,87,3,88,12,17,4,13,6,74,9,75,5,78,1,64
13,10,92,12,15,6,21,2,86,8,69,5,47,14,11,7,74,13,12,9,92,3,45,1,43,15,98
15,8,95,13,15,3,27,11,50,4,34,12,34,5,56,15,65,1,74,2,100,14,27,7,41,10,32,6,21,9,72
15,7,76,4,71,14,87,13,24,12,65,2,75,9,32,1,29,15,16,5,57,11,48,8,15,3,32,6,56,10,33
14,12,20,1,26,2,71,8,52,6,57,13,91,3,20,7,57,9,95,10,15,11,51,15,25,14,64,5,81
14,7,47,12,29,2,84,13,24,8,77,11,31,5,51,4,12,9,90,1,50,6,25,3,75,10,45,14,77
11,3,59,2,54,12,39,7,82,15,21,10,91,6,61,11,72,9,95,14,81,5,41
14,15,70,4,34,11,28,10,67,14,11,2,12,8,81,3,94,6,20,9,54,1,47,13,50,5,65,12,61
12,12,13,11,67,2,44,1,39,8,66,3,15,5,45,7,64,6,38,14,95,4,49,13,47
#Setup times
0,31,30,32,10,12,36,20,17,13,28,29,40,20,17,20,10,24,32,22
36,0,13,14,30,18,16,10,24,25,13,25,29,16,36,28,39,27,11,40
29,16,0,23,23,25,32,15,25,36,28,18,27,33,39,40,11,23,24,37
26,23,36,0,29,32,32,29,37,20,27,36,40,25,27,15,19,39,32,24
35,14,39,36,0,40,12,21,28,29,18,34,10,32,12,18,24,19,21,12
25,23,12,25,24,0,14,40,10,22,11,23,15,14,36,31,39,25,21,38
10,40,11,25,20,39,0,17,10,39,12,22,21,27,28,17,40,25,22,22
16,28,33,39,17,21,27,0,15,11,40,23,17,28,21,32,32,26,24,35
15,21,39,34,20,13,39,39,0,13,17,12,36,10,33,13,16,33,21,21
29,18,12,24,20,17,21,19,33,0,12,37,23,22,34,13,12,32,23,31
10,24,28,39,39,31,23,11,40,20,0,29,17,16,39,10,39,22,27,29
20,40,29,32,19,34,11,35,31,12,39,0,14,18,33,15,23,10,33,15
31,31,37,17,21,38,10,18,26,34,25,26,0,26,12,14,14,36,15,37
23,20,15,19,10,18,36,38,16,29,28,14,28,0,17,40,27,14,29,10
31,28,29,19,19,17,18,25,13,39,24,34,26,22,0,23,14,28,31,38
20,14,34,22,30,39,15,40,11,15,27,32,34,37,23,0,11,23,39,25
11,23,33,39,37,38,25,36,33,23,38,27,17,23,15,14,0,36,15,39
19,29,40,26,27,13,29,37,10,27,40,32,16,33,27,38,38,0,13,14
26,29,23,31,17,15,28,16,20,21,10,37,24,30,23,23,33,26,0,37
22,28,18,38,35,36,18,11,27,34,14,15,13,33,14,26,20,25,37,0
