#Meta infos
30,20
#Processing times
15,13,53,11,38,20,60,15,23,7,76,14,75,18,26,4,16,10,44,12,20,3,31,5,62,9,17,16,30,17,79
19,15,45,14,43,12,73,18,67,20,11,8,44,2,55,6,57,5,51,13,69,9,47,3,39,7,45,19,62,16,44,4,25,17,73,1,46,11,75
15,17,25,18,15,6,74,20,73,9,77,11,79,1,47,14,10,4,50,12,18,10,37,7,50,2,35,8,67,16,70
19,15,33,16,30,7,40,13,23,1,30,6,51,4,22,3,40,14,10,5,36,18,46,10,27,20,36,9,25,11,65,17,52,8,58,19,76,2,23
16,10,66,7,41,11,64,2,67,9,11,13,10,6,51,18,62,5,14,20,42,15,26,19,17,8,56,16,57,12,54,3,33
16,10,44,8,23,14,76,6,50,4,43,15,53,9,52,20,75,5,13,7,55,3,43,12,20,19,51,13,53,17,54,11,27
20,3,16,5,18,14,18,11,60,1,36,12,66,18,28,19,35,8,48,10,39,9,53,2,59,4,15,17,55,16,35,13,65,7,56,20,42,15,38,6,34
20,7,46,11,57,15,25,10,49,2,33,18,34,3,22,12,26,6,31,9,12,5,58,13,39,19,14,1,41,4,17,17,27,16,19,8,52,14,27,20,76
16,16,39,5,32,11,14,17,77,2,68,7,66,8,37,4,46,1,42,13,48,20,28,6,70,9,58,18,61,10,53,19,17
17,4,32,15,72,5,14,18,64,7,52,20,65,14,76,13,49,16,44,11,44,8,30,1,16,17,57,10,12,3,61,6,61,12,43
19,18,80,6,41,14,31,4,27,8,36,12,28,11,33,20,39,17,78,5,62,15,33,13,26,19,40,1,48,9,40,16,65,10,53,3,59,7,77
20,14,43,13,19,11,21,18,39,2,14,5,78,16,13,1,13,4,67,19,27,10,21,8,65,20,44,6,56,3,27,9,49,17,17,7,51,15,80,12,35
19,4,50,19,23,8,45,1,77,11,23,6,48,20,20,7,19,12,43,9,35,3,36,18,71,16,28,10,17,14,47,2,31,5,26,13,67,15,55
20,8,20,18,27,20,15,3,45,1,50,7,65,11,63,5,57,14,58,9,49,13,25,19,80,4,11,17,55,15,61,16,18,12,43,6,58,10,57,2,54
20,15,37,18,80,7,38,1,42,4,47,12,12,9,43,8,46,20,52,5,33,16,74,3,36,17,26,13,70,6,36,2,43,10,13,19,48,14,27,11,47
19,19,49,12,56,13,54,11,62,1,79,8,33,17,27,18,45,7,40,2,20,10,12,15,67,5,33,20,16,4,25,16,56,9,75,6,22,3,53
17,20,74,10,69,4,26,8,32,2,67,1,49,13,13,7,27,14,66,5,60,11,11,16,32,6,46,17,63,12,70,9,36,18,76
20,11,78,3,42,6,32,10,26,4,64,2,61,15,59,1,68,9,71,5,31,19,18,7,77,8,37,13,21,16,13,12,27,14,60,20,44,17,24,18,46
15,1,18,6,18,12,55,3,59,10,65,15,41,2,59,7,65,19,14,4,46,17,31,18,23,11,12,5,80,13,44
17,13,16,18,38,7,79,10,40,1,20,11,60,6,54,14,30,17,37,9,19,4,79,12,22,16,65,15,26,5,40,2,12,20,21
19,8,58,20,45,2,45,4,71,3,37,11,51,17,60,10,29,16,75,19,35,13,52,15,73,12,61,1,20,18,30,14,59,5,59,6,28,7,38
18,9,37,17,59,6,46,7,66,4,17,16,22,14,79,12,51,11,75,15,45,1,55,3,53,10,14,2,58,18,46,5,28,8,22,19,18
19,10,22,20,11,11,76,15,53,4,17,17,70,3,43,1,15,16,66,13,42,7,68,14,54,8,79,9,70,5,27,6,43,18,18,19,26,12,76
20,3,35,6,14,10,70,7,65,19,57,17,47,20,36,9,54,8,70,4,63,13,27,18,44,5,46,11,21,2,59,12,52,16,70,15,12,14,75,1,25
15,17,49,20,66,3,69,14,43,4,27,6,64,12,39,8,73,1,75,11,38,7,41,2,47,15,42,9,28,16,41
20,3,78,1,16,9,25,2,27,8,31,12,27,17,29,6,16,15,57,20,39,11,15,10,76,5,30,14,60,7,21,13,32,16,44,18,57,19,17,4,63
15,17,27,7,62,13,57,2,10,4,57,19,80,6,72,1,68,18,32,20,54,11,71,3,58,9,69,14,26,15,60
16,12,51,4,62,8,27,5,80,11,39,10,65,16,56,20,63,3,52,1,40,9,17,15,14,14,74,19,33,17,65,2,60
17,14,47,7,49,8,65,2,15,10,65,15,74,1,12,4,37,5,73,20,56,9,22,19,33,18,46,6,24,13,38,17,16,12,29
15,9,38,8,29,14,55,20,12,18,63,11,29,10,57,13,29,1,10,7,51,6,12,16,20,5,59,4,16,2,37
#Setup times
19,39,55,69,69,26,47,43,42,26,28,55,14,18,12,16,24,28,68,49,64,45,51,34,77,63,45,27,37,70
39,76,77,75,26,25,80,22,65,48,54,48,40,20,54,39,10,78,17,33,35,69,68,36,75,79,67,39,24,30
27,78,17,20,33,31,53,65,11,31,45,21,33,77,55,80,36,50,44,56,59,35,41,54,74,36,76,43,33,67
12,60,23,68,12,55,67,47,34,24,51,72,64,68,23,58,68,55,52,15,61,67,35,51,76,15,10,15,30,15
12,53,10,39,66,71,25,23,22,56,19,23,58,65,20,58,74,25,20,45,15,34,23,59,30,33,63,70,53,12
54,48,67,42,67,73,52,24,61,73,59,33,63,31,41,44,64,31,55,15,69,11,41,18,29,61,11,65,50,49
15,19,80,61,64,50,34,76,21,41,27,38,25,19,76,40,78,61,73,50,60,57,23,76,58,32,15,71,62,13
63,75,41,54,55,14,59,12,72,66,22,13,56,10,39,66,42,63,10,34,37,66,56,18,55,67,11,41,23,47
43,30,33,65,58,35,29,62,69,18,10,50,43,41,59,18,61,77,44,55,34,41,24,45,17,43,78,67,60,60
13,72,23,21,13,36,56,45,49,20,71,39,14,25,21,74,68,11,80,70,20,27,22,49,76,18,76,56,78,18
35,13,67,17,34,48,54,13,42,23,35,41,19,25,64,68,13,39,29,25,32,32,36,32,77,70,21,69,19,46
48,59,51,44,10,38,79,18,21,69,68,16,67,58,43,67,31,20,63,21,22,80,22,38,53,20,52,61,19,60
70,33,22,15,61,76,31,16,71,44,64,27,14,36,20,17,76,20,42,32,16,33,74,49,71,63,80,32,17,45
31,37,26,20,80,56,78,11,27,45,45,10,60,78,21,20,21,69,50,63,68,38,29,70,41,22,39,79,67,20
49,39,58,18,22,46,36,49,67,29,49,64,73,54,60,67,63,45,58,74,41,39,70,25,15,56,66,50,16,78
61,33,51,80,57,51,78,17,67,62,26,39,41,44,55,58,72,31,38,72,50,14,48,34,29,51,38,40,16,13
51,18,14,18,40,30,80,53,77,74,47,32,45,78,35,77,56,70,51,44,14,42,72,63,24,31,77,13,19,45
35,63,47,45,18,19,68,36,78,32,11,51,74,53,77,27,24,37,49,67,59,14,73,34,43,50,16,73,41,27
37,53,15,59,15,12,57,63,20,74,38,72,63,17,48,23,75,45,14,43,68,59,41,17,20,40,70,16,51,47
43,43,20,11,60,13,26,77,24,77,23,61,19,10,77,66,69,50,35,16,67,70,72,38,18,20,33,71,40,36
10,10,63,59,73,77,77,59,52,79,45,14,58,24,14,35,49,13,63,45,52,80,35,54,16,34,27,45,55,38
50,58,75,19,44,68,75,50,12,57,55,37,61,27,44,55,36,51,62,53,31,75,13,66,56,59,42,76,39,54
18,44,50,57,22,35,50,76,15,58,80,77,73,28,26,59,25,60,74,78,59,28,10,43,40,57,77,12,65,79
79,62,15,29,46,19,55,41,29,48,25,69,40,53,10,29,68,39,31,35,18,41,10,53,29,15,72,26,30,44
36,30,42,68,74,41,21,77,20,18,69,58,42,24,73,22,69,32,64,15,65,37,72,73,28,36,36,57,11,74
47,76,43,72,16,18,70,78,70,59,15,78,11,13,16,29,19,80,30,25,59,79,15,35,24,21,52,78,46,10
31,43,53,15,79,17,48,72,13,16,47,74,30,49,19,56,59,14,25,30,29,23,62,49,37,15,56,65,36,16
72,17,59,77,78,53,40,58,12,51,77,61,51,20,62,55,54,23,49,15,13,56,57,47,11,55,41,47,21,78
76,63,47,79,30,29,20,10,67,23,66,47,55,33,74,26,69,64,74,51,28,55,61,62,69,14,50,79,75,32
18,28,13,26,51,73,61,10,69,63,36,61,29,22,40,31,44,74,32,66,68,38,36,80,55,71,67,68,23,51
