#Meta infos
10,15
#Processing times
15,10,28,3,55,4,69,8,44,5,35,6,35,11,68,1,42,7,26,14,60,2,25,9,24,13,58,15,47,12,12
12,6,54,8,28,3,75,5,66,4,30,10,55,9,74,12,31,13,10,2,58,14,77,11,17
13,7,47,12,15,8,60,11,22,15,23,9,28,4,15,14,12,2,19,13,12,5,12,1,47,3,27
12,13,65,5,32,6,32,4,41,15,51,2,59,3,73,11,44,1,37,14,25,10,31,12,36
15,3,21,14,64,15,59,13,78,6,14,1,47,4,46,2,11,7,65,9,72,11,32,8,28,5,30,10,53,12,74
14,14,72,6,75,7,79,3,24,2,60,5,16,9,65,10,60,8,32,1,33,13,23,15,48,11,23,4,70
15,13,39,1,50,5,13,6,55,3,38,15,80,10,21,11,40,7,70,9,72,14,37,2,60,8,63,12,40,4,12
14,2,25,6,70,14,72,12,18,15,40,10,70,5,38,1,55,3,11,9,42,4,24,11,53,13,20,8,63
12,3,59,11,41,10,52,6,80,8,35,4,16,2,76,1,12,13,50,15,17,14,15,7,17
13,9,12,8,25,12,13,15,70,3,44,6,32,1,47,10,68,4,41,5,36,7,54,13,77,2,42
#Setup times
62,18,24,29,15,61,44,35,11,15
70,66,52,64,43,68,42,29,16,63
18,61,75,29,48,35,58,25,71,49
31,55,23,47,70,22,75,65,13,43
46,76,57,45,52,17,54,29,14,43
18,60,39,44,75,53,19,21,28,53
20,34,61,19,42,26,24,76,67,29
17,56,75,76,55,79,62,76,64,16
60,59,12,70,18,80,38,51,38,69
66,68,25,10,13,68,62,74,24,79
