#Meta infos
20,20
#Processing times
15,2,24,14,50,8,34,13,46,10,68,6,23,19,27,16,28,9,68,4,63,5,49,18,24,17,39,20,44,12,55
20,17,78,7,58,16,15,11,65,10,32,6,48,5,76,20,57,1,19,2,24,8,11,3,77,18,65,15,31,13,45,4,69,19,76,9,69,14,56,12,74
20,2,17,5,45,20,46,10,54,12,74,17,22,4,79,3,79,7,71,19,38,16,41,1,18,11,59,6,74,8,12,9,61,14,45,18,10,15,39,13,49
19,8,54,1,77,19,77,9,17,6,36,16,49,3,29,10,67,15,69,18,70,4,47,20,40,13,68,14,69,17,17,5,26,11,31,7,42,12,17
20,17,71,12,76,7,42,6,42,13,62,4,29,5,19,15,68,10,31,11,34,20,25,9,30,1,80,18,43,16,73,19,73,14,31,3,11,8,62,2,70
19,2,29,20,32,13,32,4,18,17,48,11,38,15,16,16,48,14,26,9,46,12,57,5,47,19,26,8,64,10,15,6,58,18,47,3,73,1,30
15,10,21,6,42,14,35,7,66,12,21,13,24,8,12,5,30,2,22,11,17,18,78,20,35,16,68,17,50,4,15
17,18,38,10,42,8,76,7,59,16,33,2,13,6,77,12,65,13,42,1,62,4,19,14,60,11,60,5,49,19,42,17,62,9,60
18,12,60,1,69,19,11,15,11,11,48,16,55,18,58,8,79,9,49,17,39,10,56,2,76,7,56,5,78,20,37,6,63,13,14,3,75
20,5,17,20,23,7,38,12,31,6,24,11,37,15,30,1,67,4,22,13,58,18,55,14,74,3,79,8,33,16,65,2,30,10,13,9,64,19,15,17,11
16,10,17,15,18,20,12,11,80,1,21,3,74,4,17,7,16,16,50,6,38,18,40,5,26,12,58,9,53,2,31,13,22
17,6,73,11,51,14,68,5,75,10,70,7,67,8,45,18,62,19,55,15,75,17,23,4,76,16,67,1,45,9,57,20,40,2,40
16,10,54,14,63,16,55,6,24,11,66,2,25,13,71,7,59,3,47,9,53,20,66,5,18,4,19,15,51,12,28,18,27
16,16,55,7,59,17,38,1,33,13,42,3,16,12,15,10,39,14,27,4,61,19,49,11,80,2,35,9,53,15,50,8,29
18,9,38,2,52,3,56,5,25,20,28,6,37,11,29,12,33,17,49,16,80,15,39,10,72,19,34,13,56,18,40,8,61,4,70,1,55
15,19,33,14,58,15,30,4,12,13,14,20,60,1,27,18,57,17,69,8,65,11,12,10,69,3,61,16,66,5,34
19,14,27,11,25,19,47,16,71,4,73,7,21,9,41,13,52,6,33,17,53,3,53,8,48,1,74,18,34,2,80,15,79,12,58,5,66,10,75
18,6,56,17,69,4,19,1,54,5,31,11,44,18,67,16,72,12,75,7,61,15,32,10,22,13,21,2,63,9,62,19,61,8,16,3,53
19,7,50,11,80,16,52,18,37,6,15,8,73,14,62,13,50,12,17,3,20,17,30,20,20,1,50,19,43,2,47,9,34,15,39,4,32,10,71
16,5,10,4,14,19,54,14,53,9,56,8,33,6,51,16,44,20,70,10,45,15,31,12,54,1,41,2,12,11,18,13,79
#Setup times
47,29,52,58,72,15,20,29,77,31,21,48,21,70,32,13,18,77,14,59
70,19,63,38,66,14,66,56,65,80,54,62,25,34,64,58,78,45,41,23
45,34,12,22,23,45,62,29,51,56,14,49,57,51,75,41,57,62,64,65
60,33,22,62,68,44,52,43,43,53,50,49,17,22,10,58,79,62,56,75
11,46,50,77,80,15,57,23,35,52,74,58,38,61,74,45,14,10,34,50
48,27,28,73,53,50,80,61,17,69,31,17,78,22,28,27,30,38,13,43
16,78,40,75,24,58,75,55,28,20,44,64,67,25,58,15,17,79,31,52
47,29,17,30,62,18,68,80,73,68,57,12,80,23,67,48,10,12,43,66
40,36,66,78,50,16,51,36,49,58,31,52,76,20,55,35,51,40,19,19
64,53,78,34,51,61,31,40,56,64,26,10,42,20,56,52,18,70,25,31
48,77,10,11,34,71,64,19,26,20,61,56,37,37,67,57,16,70,21,72
55,18,78,73,80,18,30,58,38,13,47,77,32,10,64,25,58,37,40,43
41,61,60,19,41,46,48,70,34,11,50,44,68,20,48,57,43,22,41,64
15,14,28,41,44,24,50,45,70,15,55,11,21,27,38,67,53,54,16,79
38,33,22,53,27,46,45,18,14,75,72,56,40,72,14,60,74,62,55,26
15,39,71,73,76,40,55,24,12,15,74,27,41,55,72,72,71,49,80,32
45,19,11,42,35,56,34,70,60,79,69,77,26,12,26,39,79,41,25,62
20,33,45,19,67,21,53,33,61,54,14,47,29,13,66,66,38,72,68,69
62,19,67,12,32,43,15,29,63,59,27,41,47,26,72,62,66,69,52,62
39,70,39,56,32,13,72,18,27,56,41,76,31,71,63,29,66,42,31,72
