#Meta infos
10,5
#Processing times
4,1,57,2,56,5,29,4,67
4,2,34,5,21,3,76,1,80
4,5,56,4,21,3,23,2,21
3,4,80,2,50,3,48
4,2,58,4,63,5,19,3,31
4,2,38,3,39,1,54,4,72
5,4,69,1,51,5,71,2,58,3,53
5,3,27,5,49,1,44,2,67,4,37
4,3,54,2,18,5,41,4,52
4,4,70,1,31,3,56,2,19
#Setup times
80,10,70,14,27,42,48,74,23,57
56,29,31,65,75,79,11,46,50,46
46,74,45,12,25,45,61,61,33,59
49,72,58,16,72,71,40,33,42,38
65,26,67,24,19,56,35,51,65,61
13,32,33,80,10,56,12,22,25,24
34,38,34,34,61,34,21,20,68,39
57,27,59,68,44,71,66,50,11,57
70,30,47,64,21,36,24,70,54,42
76,59,70,16,80,11,13,77,65,67
