#Meta infos
10,15
#Processing times
12,3,55,5,56,6,21,10,45,11,28,15,17,8,39,2,27,7,63,9,20,1,33,13,64
15,15,78,11,43,5,79,4,42,14,19,6,34,3,50,12,11,1,58,10,58,2,47,9,38,13,24,7,14,8,59
13,11,24,13,31,5,11,12,22,7,70,2,34,8,58,15,29,3,25,6,64,1,51,14,23,9,63
15,11,33,1,40,10,41,7,71,8,48,5,40,12,64,6,63,14,61,4,45,13,22,2,80,9,18,3,19,15,48
14,12,34,11,79,15,65,6,65,8,61,7,79,13,25,4,50,10,80,3,74,9,58,1,80,14,60,2,30
13,1,65,14,45,7,49,9,50,11,30,15,15,12,80,5,48,4,30,3,36,13,32,2,13,8,74
12,7,45,14,41,2,74,13,38,3,48,6,33,11,44,15,25,10,42,5,63,1,39,4,52
15,13,27,15,15,2,79,10,71,7,32,14,50,1,36,5,70,12,77,4,34,6,65,9,43,8,69,3,23,11,57
14,9,71,2,16,3,17,5,62,12,78,10,38,14,56,8,32,4,48,13,37,7,54,11,33,6,61,15,29
14,10,14,13,11,4,28,5,44,1,41,2,51,8,77,14,69,7,45,15,16,12,20,9,50,3,43,11,59
#Setup times
38,48,14,76,35,26,51,53,46,25
55,75,55,16,56,59,52,24,56,52
60,33,27,14,12,69,48,51,73,52
20,12,25,61,49,34,31,11,10,25
14,38,29,72,22,62,13,17,62,38
64,22,18,27,37,10,18,38,23,16
43,13,77,36,37,61,26,65,66,48
46,73,53,72,76,51,71,55,31,13
68,36,33,24,38,39,11,13,61,54
26,37,28,63,72,30,77,14,19,72
