#Meta infos
30,30
#Processing times
25,18,25,1,10,20,67,2,57,16,70,27,29,7,85,10,45,29,17,4,82,15,13,24,36,3,21,30,49,21,68,5,67,11,84,17,99,23,48,28,34,9,13,26,41,13,75,8,28,25,47
25,19,47,11,11,18,17,6,31,2,49,30,43,24,85,27,39,17,45,9,62,4,96,28,48,8,13,20,16,3,22,15,27,22,53,10,87,21,31,7,36,26,46,13,10,16,88,5,93,29,81
29,15,52,7,14,13,47,29,46,24,33,1,40,22,17,30,55,20,97,17,60,28,48,27,71,9,57,23,57,14,33,4,57,3,12,5,52,19,84,25,17,10,13,26,49,8,76,2,63,16,67,6,88,18,83,21,50,11,44
25,23,68,1,32,19,49,15,72,4,70,14,25,11,72,27,43,24,67,18,47,29,55,25,70,10,51,21,79,17,39,13,86,12,62,26,32,30,18,22,88,20,52,7,55,5,30,3,76,28,86
27,12,40,4,51,1,52,13,72,5,28,19,12,14,47,2,18,10,22,25,71,22,48,9,58,24,91,23,70,11,85,26,95,21,52,3,47,8,80,20,97,29,65,7,34,15,40,28,60,16,47,6,69,18,10
25,30,68,9,79,21,19,20,61,16,82,6,90,14,27,7,97,11,10,25,67,18,20,27,35,28,73,26,12,17,78,22,68,29,99,5,46,19,53,12,57,15,73,10,95,1,93,2,54,24,24
30,13,58,24,77,18,42,26,69,8,65,14,89,15,79,6,63,16,78,3,58,28,93,11,28,17,49,29,93,9,24,25,54,1,32,5,37,10,19,19,65,2,36,27,65,12,45,22,92,30,51,20,45,23,49,21,84,7,13,4,45
29,29,42,1,31,18,74,6,32,7,95,15,95,11,13,26,59,20,67,25,96,16,65,24,52,28,26,17,41,27,60,14,37,3,24,4,52,19,23,30,76,9,32,23,58,2,68,12,80,5,15,10,12,22,54,8,91,13,97
26,30,70,26,62,22,72,14,33,16,65,13,14,11,19,29,84,27,18,20,26,3,62,23,45,12,32,6,96,8,44,7,14,9,33,10,26,5,42,25,56,19,29,4,90,2,10,24,26,17,93,28,43
29,8,99,22,22,13,78,24,36,30,99,29,46,28,31,18,23,21,10,17,14,25,60,7,85,27,62,3,61,15,92,1,26,12,39,26,65,10,30,9,36,23,24,20,72,16,30,6,28,2,86,5,23,19,32,14,76,11,31
29,26,60,18,44,27,25,29,18,24,36,1,65,16,88,12,25,21,25,3,32,20,51,11,48,4,94,23,15,6,37,28,75,14,75,8,48,17,60,22,64,30,60,13,83,25,23,2,31,10,50,19,18,7,77,15,10,9,79
25,17,12,13,85,14,37,9,72,19,60,10,64,25,36,2,92,27,38,16,35,7,63,18,38,29,42,23,30,5,57,4,71,20,38,21,92,15,53,12,81,3,62,8,31,11,79,30,44,22,15
25,1,41,3,22,25,76,19,57,26,41,28,70,13,48,10,31,21,10,30,14,14,55,6,94,8,68,24,40,11,29,29,22,18,78,17,17,2,45,15,95,27,89,20,39,4,34,7,41,23,88
26,12,61,6,99,24,91,13,86,29,68,3,71,9,26,21,56,26,86,14,69,19,50,8,91,28,54,22,39,23,41,15,90,17,21,5,33,11,94,18,59,20,35,7,58,25,33,27,57,1,63,4,25
28,29,83,14,95,22,20,16,82,4,76,12,47,10,28,23,39,8,85,11,55,18,66,19,86,30,58,7,57,2,35,27,79,24,96,1,93,17,24,9,45,25,41,28,29,5,80,26,40,13,49,6,29,3,69,15,37
28,23,51,4,99,12,50,6,72,25,81,3,11,1,15,13,11,22,67,30,85,16,79,28,34,17,63,20,24,29,75,9,16,14,90,10,28,11,49,15,87,21,31,18,70,2,44,26,20,19,71,27,87,8,67,24,10
29,3,82,20,78,26,30,14,93,27,18,19,28,8,35,2,93,6,63,5,81,30,48,12,27,1,78,15,75,17,21,21,20,9,28,28,30,23,22,11,51,18,24,29,85,10,45,13,61,22,62,24,45,4,76,7,68,25,11
28,12,24,18,24,3,42,5,44,21,15,29,39,1,90,16,90,24,92,6,98,23,83,7,93,15,80,11,75,30,65,9,38,28,36,22,17,19,37,25,76,4,97,20,62,27,49,10,98,17,51,13,26,26,95,14,26
28,11,60,1,74,9,23,21,39,25,49,5,21,10,38,24,50,4,90,23,72,12,56,14,26,3,93,7,39,15,16,26,25,8,56,27,67,19,27,29,30,16,31,28,35,2,56,17,29,20,79,18,89,6,38,22,34
28,3,79,19,72,25,27,30,38,11,41,1,57,2,24,27,83,28,64,18,38,14,27,17,86,22,72,12,61,13,48,8,73,26,90,24,97,9,26,20,59,6,13,15,64,23,95,7,34,29,95,5,11,21,98,4,34
29,18,75,29,11,12,20,25,18,5,44,17,83,23,90,4,87,26,29,8,86,24,59,13,63,11,38,30,14,27,48,22,63,9,35,19,69,21,58,6,83,16,50,15,61,14,46,3,16,10,57,20,82,7,15,28,94,1,45
27,7,32,28,23,27,23,13,84,23,17,21,64,4,94,22,55,5,92,1,76,18,53,15,16,11,16,19,89,6,32,26,29,10,23,29,98,24,84,14,83,9,19,16,55,8,73,3,58,30,25,2,15,20,28
29,2,79,27,67,25,38,22,64,4,76,14,35,8,57,9,94,26,99,6,17,23,80,11,54,13,20,21,99,28,13,3,55,29,61,15,38,5,86,17,98,1,17,18,17,12,34,20,92,7,56,10,68,30,49,16,63,19,55
30,12,42,7,19,6,17,3,47,22,23,9,10,29,66,25,40,21,94,2,49,26,66,8,49,15,61,14,93,19,76,11,66,20,88,16,64,4,85,17,89,13,73,1,99,27,70,23,27,30,49,10,98,24,84,28,43,5,66,18,85
27,15,83,6,65,28,72,10,93,7,17,27,79,14,68,29,27,9,11,26,55,5,88,1,30,11,95,20,77,12,38,25,39,13,84,23,96,17,29,3,24,30,98,4,52,24,36,21,96,8,48,18,51,16,57
30,24,98,19,67,27,23,20,36,11,98,16,95,21,72,1,51,10,98,22,33,30,35,6,32,26,10,13,85,2,30,8,34,7,48,17,21,25,11,29,29,23,20,15,27,12,14,5,31,14,37,28,38,18,15,3,72,9,74,4,72
27,2,44,12,59,26,94,24,88,1,18,14,20,28,73,18,32,6,31,20,35,22,75,9,97,16,66,30,28,29,75,25,74,10,96,27,44,15,89,11,69,4,62,5,89,7,41,13,92,21,73,8,55,19,40
25,6,85,21,52,3,61,2,81,13,14,14,21,8,44,17,17,1,51,29,65,24,80,23,20,12,32,18,15,10,51,22,68,4,70,5,19,26,84,15,32,27,72,20,58,11,51,25,30,7,86
27,18,34,13,26,7,95,11,36,26,44,15,37,5,38,8,43,12,22,28,72,10,20,17,97,16,48,27,95,1,10,23,92,22,46,4,58,2,42,3,66,24,38,29,36,20,31,14,91,30,48,25,88,19,21
27,25,85,24,93,20,59,3,58,14,82,23,86,9,47,21,89,27,76,4,14,10,59,1,46,12,56,11,66,22,98,15,87,16,59,17,72,2,62,6,19,18,41,13,36,19,23,7,24,28,49,5,81,29,55
#Setup times
75,35,34,52,36,40,35,59,55,81,17,74,28,72,82,36,53,18,52,88,99,53,32,65,45,28,27,82,41,28
16,14,42,61,52,88,23,14,35,31,60,55,47,21,60,89,59,30,54,16,19,69,78,85,83,94,91,73,81,26
79,45,57,60,20,72,22,60,57,51,66,59,51,18,32,83,14,35,95,93,48,34,62,86,30,68,12,43,96,98
67,21,32,51,33,56,34,98,27,13,77,25,98,47,71,95,51,55,11,36,11,39,84,74,69,41,19,83,65,49
12,44,20,61,82,96,58,49,11,20,40,27,12,61,30,44,11,46,28,50,20,76,46,27,88,22,79,72,47,21
47,46,18,97,11,43,38,85,17,46,93,44,72,78,86,55,24,98,95,85,30,16,28,57,57,15,49,13,71,34
47,17,19,82,14,17,49,34,58,69,56,38,12,14,31,23,53,40,75,37,48,85,60,54,10,62,23,32,74,26
24,61,40,93,36,56,18,17,27,60,42,89,91,87,99,29,25,61,74,84,59,46,25,66,59,14,38,21,17,38
35,45,61,27,79,12,40,74,10,29,23,53,22,66,51,94,59,70,37,86,59,75,26,76,81,89,49,70,65,48
89,56,82,18,63,71,72,51,80,26,65,78,89,32,83,91,35,69,49,77,29,32,14,51,70,52,76,95,46,80
20,55,31,22,47,13,81,64,59,65,71,74,15,24,72,26,95,98,64,15,25,57,26,35,79,69,82,36,19,44
95,87,88,83,16,91,31,74,23,51,41,60,15,55,80,88,26,36,68,28,51,78,92,12,86,88,55,10,15,43
45,36,67,68,15,18,94,31,58,68,22,93,63,43,34,82,43,54,47,17,32,95,48,44,77,34,26,49,58,29
40,26,31,40,49,95,18,82,49,85,84,62,33,91,50,66,71,69,18,57,59,76,40,57,42,90,75,61,15,45
28,39,39,14,85,16,98,91,42,25,91,45,86,99,54,46,12,32,23,73,20,36,14,41,54,31,14,29,54,95
35,59,50,94,93,33,81,92,99,52,16,54,80,85,94,56,68,53,39,22,10,87,25,33,94,25,81,16,44,88
16,13,60,19,69,35,86,78,49,87,72,15,88,88,25,77,38,25,71,70,32,33,83,67,66,88,94,21,81,84
70,34,38,28,17,24,56,43,14,44,84,67,45,62,50,41,51,51,32,40,81,23,83,21,78,10,30,73,22,75
25,84,62,71,13,89,30,88,65,49,99,38,54,69,64,24,31,93,69,57,75,38,19,89,38,52,53,81,66,92
32,97,84,22,74,52,69,88,40,34,94,96,84,50,17,73,63,44,48,59,23,53,60,30,79,45,56,69,84,18
66,46,10,94,49,90,30,20,56,50,14,52,31,36,78,11,44,82,60,58,91,60,14,93,31,85,10,68,94,34
91,33,46,55,44,16,24,99,37,30,51,89,16,39,82,30,78,73,65,93,47,87,58,61,72,22,31,97,26,94
97,11,47,56,11,65,85,97,14,52,87,76,55,60,20,23,41,12,49,78,88,23,95,26,16,16,60,77,36,61
76,39,55,47,21,52,66,77,89,86,82,98,10,95,41,56,14,89,87,47,97,32,88,63,45,91,21,71,18,21
29,95,13,49,33,63,95,52,28,72,14,33,83,16,60,88,27,47,14,74,39,96,18,13,12,47,59,75,85,71
23,91,22,12,24,65,53,85,60,53,34,43,40,34,70,68,48,87,73,46,47,26,27,17,50,67,98,77,20,25
94,31,40,43,89,36,17,43,17,60,32,60,39,32,82,70,75,28,55,29,59,24,52,29,97,66,32,53,37,79
32,71,76,98,24,82,24,88,23,30,53,99,83,36,77,17,46,69,11,89,75,73,74,30,59,79,93,28,87,22
98,39,89,45,79,97,63,78,20,52,37,72,24,50,27,16,78,18,22,55,81,49,36,52,56,45,50,31,22,47
29,79,70,95,11,29,46,57,93,20,92,22,94,44,53,46,79,34,92,49,74,42,59,45,29,10,28,87,96,96
