#Meta infos
10,15
#Processing times
15,11,61,8,77,3,55,10,17,13,14,4,58,6,55,5,11,14,32,7,74,2,44,1,70,12,51,9,64,15,69
13,8,35,6,48,3,44,4,57,12,27,11,23,15,14,9,23,13,73,10,30,5,23,7,53,2,46
13,2,80,11,79,14,54,4,66,1,35,3,25,7,37,5,54,8,77,13,18,12,79,10,78,9,79
15,12,29,8,73,15,47,11,17,1,45,3,71,4,30,9,62,14,73,2,64,10,44,13,49,7,47,6,13,5,63
14,11,12,3,70,15,54,1,18,12,65,14,48,9,79,7,47,10,71,13,71,4,21,2,11,5,34,8,76
14,7,75,2,23,8,48,9,58,3,59,6,78,12,73,14,15,4,30,5,57,1,29,13,24,11,11,10,14
13,13,49,12,59,7,15,11,59,5,16,1,31,14,73,9,29,2,59,4,62,10,30,6,46,15,40
13,8,67,7,51,12,24,13,70,11,51,6,16,1,49,4,48,9,64,14,39,5,77,2,56,15,29
12,3,20,5,72,13,76,8,12,15,28,9,72,12,44,1,59,4,14,10,12,6,44,14,68
12,12,13,1,48,10,69,7,17,6,54,15,19,4,45,2,56,13,43,3,14,8,12,9,53
#Setup times
20,15,11,28,79,61,46,15,44,67
18,57,33,62,22,71,32,14,73,50
49,54,72,61,16,31,41,51,78,41
40,24,48,44,36,64,56,40,46,50
27,45,73,15,76,55,16,70,35,80
65,41,66,63,33,18,13,29,45,39
33,64,41,36,75,55,31,77,66,58
70,47,40,34,69,71,16,67,60,27
53,50,59,48,11,55,28,24,70,61
35,37,29,39,54,75,35,67,46,65
