#Meta infos
20,25
#Processing times
22,14,70,7,32,9,46,15,33,25,71,21,55,18,53,12,38,16,51,13,29,8,51,4,40,17,52,6,50,19,73,20,49,1,13,23,41,5,36,22,46,24,72,3,79
23,6,58,4,35,1,54,20,19,24,72,10,59,15,50,5,66,22,25,13,44,21,44,2,27,25,66,9,60,3,51,14,62,17,44,23,42,19,43,8,66,11,52,18,70,16,72
23,18,36,23,22,6,79,1,20,21,58,24,12,3,74,2,76,9,69,14,34,12,28,4,78,17,54,13,28,11,22,8,36,5,62,15,71,22,41,25,30,10,75,16,62,20,58
23,20,10,14,50,7,70,3,26,11,73,6,12,10,18,12,14,17,26,21,18,16,34,1,16,2,48,22,68,4,77,5,77,24,38,15,50,9,58,18,53,13,43,8,48,23,52
25,19,76,1,18,12,28,11,77,10,37,7,64,25,59,4,23,9,50,14,73,24,28,16,39,2,28,17,56,5,20,13,42,8,35,3,60,20,43,15,37,22,27,18,80,6,44,23,29,21,48
23,9,12,8,58,15,62,20,66,2,68,12,69,21,76,10,16,22,31,1,26,16,64,25,16,18,27,23,21,6,44,5,33,7,52,13,19,3,35,11,26,14,24,4,72,24,12
23,9,17,6,10,19,30,4,65,8,58,12,21,22,27,13,10,18,49,3,12,5,21,25,62,17,32,1,24,23,37,10,42,11,27,2,19,15,30,24,55,21,60,20,31,16,62
22,9,42,25,24,19,75,18,79,11,57,21,61,5,36,15,31,12,25,23,63,1,57,3,70,16,57,20,51,24,51,17,37,4,65,7,23,14,54,2,73,8,34,22,21
25,10,35,21,80,11,55,7,58,25,40,9,74,19,76,24,76,8,63,5,59,14,18,18,61,17,37,6,29,4,53,1,43,12,54,16,73,23,17,22,26,13,79,15,16,2,36,3,22,20,58
22,15,49,11,65,4,58,12,70,18,22,2,60,13,35,14,58,19,32,25,10,6,34,7,33,16,24,20,74,8,79,10,17,22,72,21,67,1,43,5,60,3,26,9,14
24,6,33,4,61,7,14,5,23,19,30,11,18,22,32,20,54,24,12,25,65,15,71,10,18,17,48,21,21,14,28,12,75,16,58,8,75,3,65,2,20,9,54,1,35,18,71,13,58
22,3,76,10,50,18,38,9,59,19,27,15,62,20,48,13,60,24,22,6,40,21,16,4,18,5,46,14,53,12,26,8,12,22,27,16,28,17,19,25,30,23,38,7,70
22,21,63,16,69,12,58,20,62,15,67,6,32,3,71,25,53,5,80,17,63,1,68,9,16,19,10,13,73,11,62,10,32,22,39,2,61,7,67,18,13,8,49,23,38
25,12,12,13,63,7,26,22,13,24,73,3,49,17,61,16,72,25,12,11,61,1,64,5,60,20,19,8,66,2,50,21,38,14,20,10,66,18,30,9,28,15,35,4,24,19,19,23,56,6,55
24,20,48,24,60,7,66,5,78,22,30,13,22,3,12,14,26,21,33,4,77,11,11,25,43,10,10,8,34,1,64,2,20,12,59,6,67,17,58,16,23,19,52,18,43,9,51,15,42
23,23,24,2,66,11,36,12,52,21,11,7,16,1,64,16,36,13,13,9,11,5,12,17,28,25,64,15,77,19,48,14,66,24,69,18,57,10,52,22,80,8,53,3,42,6,76
22,19,46,25,31,1,27,14,63,22,23,16,11,6,66,5,12,9,62,4,72,10,10,12,72,8,74,2,70,3,10,18,21,21,63,15,57,13,33,23,46,17,18,11,18
22,9,59,11,79,1,71,2,77,18,46,14,20,21,39,15,54,22,40,25,64,12,57,10,31,16,78,24,67,4,76,19,21,3,22,17,66,7,21,23,11,13,71,5,47
22,7,57,19,37,21,67,6,53,2,49,25,79,16,23,23,74,3,14,18,70,24,38,15,15,12,37,17,28,9,74,13,62,11,68,4,50,20,55,10,61,8,77,5,75
24,15,71,8,71,7,21,14,44,12,76,21,52,19,50,1,48,3,44,25,62,11,26,4,36,20,62,22,51,5,33,24,57,18,46,23,72,6,32,13,38,16,19,9,79,10,28,2,66
#Setup times
62,39,24,23,39,17,77,60,45,11,11,22,77,78,15,27,27,77,27,80
72,32,12,44,51,57,23,73,38,49,50,69,23,64,34,13,25,72,35,34
62,78,75,55,55,55,58,66,62,51,53,55,11,30,46,56,34,70,43,64
21,43,13,23,61,75,16,52,39,80,46,76,19,63,44,59,68,70,11,72
26,23,46,22,64,15,34,23,30,39,77,79,52,12,78,64,53,47,57,20
55,77,28,25,78,63,21,79,24,14,75,31,35,48,42,12,15,11,78,64
63,13,79,21,35,35,32,15,73,19,44,17,33,21,17,34,38,74,52,55
32,64,56,10,72,80,39,80,36,60,62,62,49,38,54,50,69,23,71,25
48,11,54,20,26,48,33,44,12,48,80,16,60,79,69,59,38,44,40,66
45,66,14,28,40,56,66,72,14,25,47,73,32,32,54,42,58,35,38,36
60,55,73,11,74,59,37,67,76,52,20,16,43,71,55,49,69,42,67,78
68,48,27,53,77,51,25,44,77,70,69,46,51,41,22,19,43,38,37,55
80,22,36,69,55,12,75,34,67,39,79,28,77,13,71,47,58,25,80,15
17,72,80,44,40,70,32,14,18,26,52,60,49,61,59,35,80,12,19,67
42,20,64,33,78,21,33,31,50,48,59,68,43,54,11,37,38,21,79,69
12,52,80,11,20,54,14,30,19,40,70,22,61,59,18,27,66,46,55,36
63,29,74,59,23,33,22,18,14,36,44,68,34,72,22,70,66,27,20,29
21,53,78,72,48,47,49,39,13,64,50,78,12,10,34,14,58,23,56,75
73,71,61,67,76,20,27,10,27,36,46,45,52,73,46,25,70,12,45,80
47,47,15,39,58,43,59,71,50,32,48,23,78,64,22,15,60,44,44,13
