#Meta infos
30,20
#Processing times
17,8,29,10,78,11,31,12,19,20,75,16,13,4,64,17,46,5,41,19,14,3,25,18,70,13,55,1,78,6,11,2,69,7,44
18,1,52,15,80,17,43,5,70,16,20,14,65,18,64,6,35,13,42,9,65,4,33,20,77,10,10,11,12,3,64,19,55,8,28,2,13
18,16,76,10,69,11,54,18,33,3,52,4,14,13,51,19,76,14,37,12,35,9,54,5,68,6,32,7,66,8,30,17,19,2,27,15,57
16,6,17,20,52,5,76,10,44,16,44,15,12,2,45,12,12,8,25,3,75,1,72,7,49,19,24,14,26,4,39,18,52
16,13,15,10,33,18,45,6,42,14,65,1,48,16,37,15,69,20,54,5,80,2,12,12,73,3,73,17,42,19,17,11,26
17,8,25,13,57,11,37,14,42,2,43,16,24,10,62,5,80,4,50,9,38,15,68,1,23,17,71,6,12,19,76,3,20,7,19
18,2,14,6,52,14,55,5,75,4,33,8,32,19,62,17,36,18,27,1,62,15,70,16,69,20,17,3,11,12,14,7,42,9,37,13,68
20,18,36,12,45,13,67,8,23,2,46,15,39,3,60,19,43,9,30,20,26,17,25,4,48,6,66,7,46,14,41,1,22,11,77,10,28,5,61,16,22
18,7,43,20,51,18,55,16,62,4,35,9,10,12,23,11,80,3,66,6,76,8,31,15,27,17,55,13,37,1,75,5,63,10,31,19,12
19,15,66,5,56,18,48,9,79,4,73,1,48,6,45,19,38,17,68,8,63,11,77,12,49,20,75,3,33,14,23,7,59,10,73,16,33,2,53
16,2,35,8,41,19,43,16,63,5,45,11,22,15,76,7,35,4,25,14,60,1,46,6,40,20,46,10,25,9,38,12,54
18,3,64,12,17,13,66,10,72,20,79,15,36,11,49,14,67,9,71,1,50,5,59,2,33,6,54,7,64,19,74,16,36,18,56,8,46
17,9,49,8,66,3,31,12,78,1,47,15,56,2,16,20,23,19,31,18,46,17,19,13,24,6,23,7,42,4,25,16,69,10,13
19,20,42,5,43,7,48,8,76,6,77,19,65,18,10,12,23,1,31,2,42,14,58,4,53,3,46,10,35,16,35,15,34,13,75,9,50,11,76
18,14,77,2,67,10,24,8,46,15,20,4,73,19,63,20,74,1,75,13,45,16,75,9,61,3,47,7,61,11,28,18,53,5,43,6,57
19,17,40,16,76,1,45,3,52,8,29,14,25,4,36,20,44,10,16,15,54,9,38,5,29,13,50,7,62,18,79,2,59,6,29,11,58,19,32
18,11,25,4,53,18,21,2,32,7,59,5,34,20,79,8,63,3,57,1,29,6,19,9,16,17,22,15,52,12,26,13,59,19,48,16,61
15,13,37,20,10,2,42,1,45,4,34,19,50,9,64,18,27,16,71,15,79,10,71,14,69,12,56,17,42,8,78
16,11,31,18,56,12,48,1,66,3,77,20,55,10,57,17,24,13,32,14,65,2,55,4,55,5,25,15,29,8,71,6,63
18,10,26,2,48,18,80,7,10,15,78,8,38,4,77,1,35,16,37,19,75,17,65,5,32,13,49,11,77,12,67,6,64,20,12,3,42
17,10,60,9,77,15,34,13,69,17,56,18,68,1,22,6,48,7,45,2,48,14,42,11,56,4,20,3,45,12,10,19,76,16,25
16,13,17,9,48,11,52,18,14,8,42,16,56,4,65,17,43,12,51,3,26,20,54,14,36,6,26,10,74,7,47,1,29
19,11,24,13,59,1,32,17,76,2,40,19,55,5,59,18,14,9,14,12,42,16,24,7,45,14,75,15,64,3,12,10,29,20,62,8,45,4,38
16,5,49,11,66,17,11,15,79,20,79,4,70,7,28,2,62,10,48,1,26,19,68,14,69,13,39,8,51,9,12,6,50
16,17,65,4,48,19,30,3,35,9,77,7,13,11,41,16,69,20,44,14,58,13,67,10,30,18,19,8,65,1,16,12,31
17,15,26,14,55,8,46,12,10,6,17,9,66,13,49,10,35,3,32,17,62,2,39,1,47,19,30,18,66,20,61,5,60,11,14
16,11,74,5,47,15,38,12,13,20,21,9,66,4,75,6,20,13,19,10,79,14,35,3,31,1,34,17,56,7,40,2,76
16,19,37,1,10,2,64,12,32,4,20,6,43,17,30,8,23,7,21,20,52,14,49,11,18,13,35,18,67,16,41,5,65
19,8,76,12,74,19,25,18,28,6,45,14,19,7,32,4,16,15,44,10,15,9,15,11,32,1,50,3,65,16,68,2,47,5,51,17,51,20,49
16,9,24,6,23,13,75,7,69,15,79,20,25,10,39,12,41,2,48,5,67,16,61,1,73,3,67,17,67,4,23,14,11
#Setup times
37,20,12,60,78,35,75,70,44,33,22,35,28,51,57,41,37,20,37,19,20,38,23,66,48,44,34,38,68,25
23,64,19,29,41,38,10,64,50,31,48,25,34,61,72,75,56,19,27,57,39,80,48,31,53,72,76,61,41,25
77,28,34,70,71,10,30,47,69,56,30,66,24,64,55,33,70,60,67,67,57,14,66,11,31,50,59,34,33,37
80,13,20,23,79,60,64,53,74,24,44,48,48,50,69,16,67,35,71,15,34,10,80,17,52,15,70,72,38,64
31,17,39,40,50,47,78,50,67,59,38,20,49,66,57,69,31,35,43,29,68,74,35,51,64,50,33,19,60,32
20,18,11,74,80,74,60,21,71,61,80,24,29,65,50,59,57,29,28,53,30,77,40,67,61,26,14,48,25,72
23,11,22,42,58,49,29,73,56,51,32,24,36,20,46,78,18,26,65,66,53,65,71,55,56,53,28,43,50,20
56,63,65,27,43,49,39,73,19,75,72,43,75,67,61,71,14,29,12,39,72,30,80,53,46,25,61,64,28,62
22,65,17,77,34,37,17,59,25,24,60,74,48,74,47,61,12,59,52,51,29,32,27,21,36,65,55,18,65,45
26,51,39,57,60,48,69,14,59,58,45,50,77,14,77,16,58,71,42,33,52,60,30,80,63,63,12,52,51,44
13,53,75,18,24,69,14,48,49,13,39,38,68,40,35,64,48,38,55,34,75,53,12,70,66,62,27,14,77,32
70,26,76,42,44,34,43,75,16,67,71,63,50,75,61,16,40,20,13,16,65,80,60,17,33,56,62,28,57,73
28,48,78,42,23,49,56,28,43,31,33,45,28,54,76,52,44,42,19,80,68,28,27,38,23,77,72,78,36,38
22,12,26,37,74,47,80,23,44,12,80,58,52,14,10,68,29,65,69,64,11,64,31,17,71,24,36,73,44,59
69,23,22,59,13,66,32,77,39,44,59,38,28,80,43,18,47,35,71,50,13,38,66,78,40,40,26,77,50,16
63,74,14,36,60,37,30,60,14,68,28,34,50,33,30,66,66,27,69,58,22,26,45,78,49,48,58,59,20,68
51,44,65,28,24,78,12,17,44,14,29,20,52,17,58,17,57,29,25,36,26,60,11,35,35,67,29,24,53,72
68,10,38,54,79,45,19,54,11,19,17,43,46,19,30,53,62,10,33,65,56,20,26,76,76,37,71,14,80,44
11,59,49,79,68,15,35,24,44,71,33,17,58,17,38,71,11,68,65,46,35,31,65,54,22,12,24,34,60,27
57,68,50,21,58,17,18,32,46,46,55,47,47,41,52,13,25,69,63,51,52,13,21,17,56,12,66,69,55,65
18,75,74,65,27,38,31,30,31,38,22,50,32,15,72,18,22,48,35,21,16,72,11,76,20,13,50,55,74,12
29,54,72,66,68,41,24,67,12,46,29,32,55,54,27,71,13,61,15,51,47,15,14,28,27,44,77,47,72,16
77,56,56,40,80,47,48,42,25,56,30,79,68,36,21,40,65,69,46,35,60,17,52,77,72,63,74,19,15,55
78,52,64,18,48,38,62,75,62,55,54,59,22,54,48,51,78,34,62,70,77,20,19,43,43,35,48,52,52,38
70,79,32,74,12,67,16,48,75,75,63,64,53,75,51,21,35,48,61,44,80,42,22,50,68,53,80,58,19,54
78,34,19,36,26,73,54,40,21,23,78,33,41,64,13,68,64,18,75,69,60,45,55,79,14,58,73,29,53,46
57,30,59,17,68,20,38,63,71,79,36,64,48,27,71,13,10,28,27,44,78,68,52,20,51,60,45,13,73,14
30,39,76,16,33,60,34,63,71,37,66,32,59,59,61,13,77,66,13,20,37,24,15,24,46,66,37,57,16,69
38,71,37,38,16,17,30,58,34,42,47,78,76,24,34,65,67,70,69,22,69,36,78,28,52,69,30,44,76,22
61,71,45,10,18,24,70,21,46,70,11,38,25,76,31,76,42,68,40,49,21,61,66,46,51,74,22,27,12,28
