#Meta infos
20,25
#Processing times
23,12,57,2,55,21,77,7,62,3,69,15,23,22,80,13,47,25,60,8,29,9,73,18,45,14,58,17,36,24,44,5,37,20,57,11,17,10,17,23,49,6,14,19,62,4,75
24,18,49,17,74,5,75,7,10,2,73,24,55,12,29,1,64,20,77,23,19,25,44,15,21,13,38,19,71,10,77,3,36,14,45,4,23,21,71,6,29,11,69,16,28,22,70,8,10
24,3,51,17,68,6,58,5,50,16,17,14,76,20,63,2,30,25,30,23,64,15,13,4,40,9,24,24,32,10,49,7,28,19,45,12,32,13,48,1,42,18,62,11,19,8,49,21,11
24,12,19,11,48,5,11,22,28,18,73,21,70,7,40,4,45,3,34,23,42,15,62,6,33,1,42,20,14,19,54,25,58,14,12,16,54,2,77,17,41,24,12,10,18,13,69,8,63
24,7,73,20,25,2,24,9,24,21,31,12,64,6,23,23,23,22,26,8,22,15,20,24,49,3,43,19,12,1,60,5,23,17,78,25,65,14,35,16,23,11,62,18,62,4,78,13,74
25,12,43,1,41,24,56,14,58,9,64,15,46,3,48,7,52,16,78,8,73,19,17,6,50,18,70,21,60,20,68,10,29,17,46,11,25,13,62,22,18,4,60,2,20,25,43,23,70,5,57
23,23,20,5,62,3,13,1,30,17,36,12,10,16,16,21,43,9,43,14,41,24,71,22,37,18,35,2,35,20,29,6,35,4,29,10,45,15,79,11,52,19,24,8,11,7,44
25,4,37,10,42,16,50,25,52,22,67,6,39,17,45,9,27,18,57,2,52,23,31,19,41,24,48,20,45,3,46,7,38,15,54,8,72,11,54,13,74,14,45,5,55,21,36,1,32,12,12
23,7,31,3,68,1,60,14,64,10,28,22,22,25,73,20,15,5,34,23,69,11,65,13,14,17,45,15,75,4,53,18,68,24,18,16,32,6,47,19,28,21,17,9,42,2,59
25,2,48,8,16,10,50,17,29,9,50,23,72,11,38,21,25,6,68,14,45,3,41,15,13,5,28,18,72,7,73,25,13,1,21,19,52,24,72,16,20,13,32,22,10,4,27,20,19,12,26
25,17,76,25,32,13,24,24,37,12,10,4,71,18,70,6,52,8,21,21,78,19,14,1,39,23,53,3,17,11,62,2,67,16,79,20,11,7,41,9,73,22,73,15,48,5,62,10,56,14,69
25,24,79,21,68,19,37,13,75,18,55,8,14,7,40,5,16,4,65,11,56,6,11,15,72,9,28,2,11,3,20,16,63,23,35,10,80,12,79,25,36,20,20,22,20,14,59,1,71,17,42
23,22,63,23,16,25,18,11,53,20,64,7,70,4,53,14,79,19,45,5,36,6,28,24,25,2,56,1,50,16,79,17,79,10,20,18,68,21,62,15,24,3,50,13,79,8,18
25,13,16,22,18,25,30,18,30,1,39,14,74,5,38,7,54,3,34,8,63,10,31,12,43,9,62,21,71,15,25,23,33,11,65,6,21,19,48,17,44,2,27,4,68,20,71,16,59,24,29
23,24,35,9,76,22,49,8,18,14,71,7,51,16,56,13,63,11,47,6,76,19,78,15,35,25,53,3,51,5,79,18,21,4,34,2,31,20,39,21,11,1,76,12,47,17,75
22,17,30,23,27,12,18,25,57,4,51,8,11,24,14,19,62,10,77,14,72,5,28,9,36,11,47,16,17,15,22,1,18,2,52,18,52,21,21,13,12,22,66,6,26
25,5,65,24,20,19,21,14,54,9,23,11,26,4,46,22,26,1,57,15,38,3,62,21,69,10,12,25,22,6,63,23,51,13,22,18,52,20,11,2,10,8,25,7,68,17,67,16,11,12,47
22,24,36,1,41,9,24,17,26,6,49,10,68,22,35,2,28,13,77,20,57,14,52,25,35,4,41,19,38,18,48,12,67,7,17,16,74,21,21,11,37,3,26,8,62
23,12,52,10,67,8,62,2,26,20,26,13,60,9,53,24,64,25,41,16,21,19,22,15,29,6,67,11,23,18,33,17,80,21,46,23,67,7,61,22,23,5,11,3,76,4,45
23,15,76,18,77,22,73,2,53,23,29,14,70,24,76,16,73,21,44,17,26,1,60,8,21,4,31,9,43,5,26,19,43,12,58,11,51,3,78,7,70,25,21,10,39,6,26
#Setup times
74,50,74,22,38,76,65,55,77,19,28,43,19,28,47,67,63,32,40,55
31,78,25,40,42,77,76,14,14,40,59,39,12,55,56,35,20,63,10,36
24,24,20,21,20,60,50,69,42,67,34,73,33,66,40,45,51,34,36,67
43,48,63,23,68,16,23,30,70,48,11,19,37,35,10,68,12,58,25,52
18,32,69,20,62,43,75,78,16,31,21,22,70,38,33,10,44,15,10,21
59,24,48,47,38,57,79,47,36,34,47,63,13,38,43,17,80,13,37,44
64,55,66,12,27,28,49,70,78,16,17,70,30,29,64,27,51,36,75,21
22,40,61,47,71,18,43,73,28,58,44,45,24,40,17,12,73,57,37,35
44,53,37,16,39,79,26,21,35,61,65,40,20,10,38,21,18,48,56,64
37,80,64,10,24,68,75,22,44,61,24,76,66,78,31,73,75,24,54,69
15,51,51,48,68,50,57,56,71,70,16,54,55,47,77,57,72,22,15,47
71,68,46,15,55,17,56,29,20,75,77,57,20,40,20,45,64,36,71,15
54,33,31,50,31,64,30,45,80,53,42,39,26,53,23,55,71,28,73,80
18,34,47,67,21,27,43,27,58,25,78,55,75,39,75,51,41,70,60,36
31,71,14,30,50,30,53,19,41,25,22,24,74,15,64,34,17,24,17,47
37,48,43,22,19,30,44,50,59,27,64,74,39,56,24,62,44,64,10,13
62,36,47,61,42,41,12,49,52,20,29,37,73,26,22,24,53,61,78,74
54,50,13,19,58,37,14,40,24,66,67,17,20,18,68,50,38,27,22,59
68,57,22,40,49,27,48,54,30,71,15,74,62,50,55,75,14,34,48,56
34,18,55,72,14,52,71,79,65,30,42,13,29,61,41,26,69,21,60,51
