#Meta infos
10,10
#Processing times
7,6,16,4,19,1,34,9,36,10,60,7,10,3,66
7,5,43,2,60,10,41,3,47,6,25,7,26,4,11
7,7,30,9,12,5,59,1,60,4,29,10,29,8,65
9,5,26,2,56,10,54,6,67,8,35,1,46,7,25,3,66,4,46
8,5,57,8,31,2,38,10,40,3,26,1,25,4,76,7,18
6,9,77,10,14,4,12,2,74,3,31,8,58
8,6,57,7,47,8,70,10,40,1,39,5,11,2,17,9,13
9,4,38,9,40,7,20,8,66,3,52,5,62,2,60,6,51,10,71
9,5,70,1,17,3,50,6,68,2,21,4,74,9,25,10,49,8,29
10,8,62,6,59,2,29,9,55,4,58,5,28,7,59,1,50,10,31,3,51
#Setup times
22,51,69,12,14,56,13,72,40,32
45,15,65,64,71,18,30,67,19,15
64,28,77,79,53,59,12,21,79,17
48,22,17,63,76,27,60,13,38,12
66,47,69,71,43,56,40,54,44,80
56,61,71,64,34,16,70,31,50,10
69,22,19,52,73,16,48,54,58,43
63,14,32,62,51,53,15,54,27,17
55,55,43,47,10,59,35,18,41,14
33,77,50,30,77,15,28,31,31,69
