#Meta infos
20,25
#Processing times
23,18,64,25,23,23,51,10,79,21,67,19,66,2,56,16,20,9,68,17,31,5,52,22,63,7,18,24,38,12,68,4,59,1,44,20,77,14,50,8,73,11,64,3,70,13,65
24,9,22,21,16,3,62,19,10,11,10,16,36,10,62,13,45,14,49,8,39,12,19,15,59,2,37,4,32,22,77,1,18,23,71,25,59,7,66,24,70,18,28,6,64,5,73,17,17
24,5,11,23,48,7,77,16,11,12,48,4,20,9,37,3,16,15,58,22,49,21,51,11,50,1,51,13,68,8,42,25,51,19,43,20,44,2,11,10,76,17,35,24,12,18,22,6,38
24,8,69,4,11,19,77,9,79,12,18,10,37,24,19,3,44,13,55,1,36,20,49,21,32,15,22,23,73,17,70,6,45,7,71,25,75,11,51,2,43,18,80,16,23,5,79,14,79
22,5,18,17,71,12,13,25,11,11,64,23,24,10,76,3,71,9,26,7,52,19,46,8,16,20,29,13,77,1,57,15,38,21,79,14,72,24,33,16,16,4,45,22,68
24,13,72,2,56,24,50,18,27,4,27,15,22,7,55,17,50,6,67,8,66,9,41,5,73,22,46,14,18,3,39,12,42,16,23,23,14,25,76,21,37,1,13,19,40,20,78,11,14
23,19,28,5,13,16,30,6,18,4,28,1,50,20,67,9,54,12,35,8,42,24,57,2,36,21,65,11,50,23,29,15,67,22,15,17,56,7,19,14,58,18,17,25,29,10,51
25,1,69,24,80,17,61,3,30,19,75,21,55,12,59,9,28,10,79,11,59,15,14,7,46,22,17,2,20,6,68,20,12,5,66,8,40,25,40,16,70,13,49,18,54,23,38,14,37,4,49
24,19,48,13,61,2,45,6,28,3,39,5,20,23,22,14,53,7,44,8,78,20,44,1,38,17,41,15,46,22,75,4,18,18,77,21,36,9,52,16,41,12,38,25,15,24,73,10,50
22,8,80,4,40,20,34,25,34,17,24,12,16,21,64,22,35,16,63,1,69,18,61,5,40,11,31,2,79,24,46,14,61,23,45,13,57,10,74,6,36,3,73,9,21
24,2,41,4,26,17,16,18,21,6,66,16,66,20,19,14,30,9,79,21,38,13,24,15,11,5,19,3,50,8,56,24,15,22,11,25,45,10,34,11,20,23,80,12,59,19,16,7,25
22,18,36,19,45,17,64,7,44,9,40,8,41,25,70,2,11,4,49,5,44,21,76,20,56,22,57,6,74,1,30,12,33,23,43,3,59,13,16,11,80,10,46,14,70
23,22,28,2,67,11,58,8,61,5,46,24,41,1,62,12,24,4,24,10,50,3,71,18,29,17,60,13,50,9,58,6,44,23,46,14,58,16,77,15,32,21,66,20,63,7,74
25,14,68,6,47,24,33,1,34,4,43,18,78,20,55,19,14,11,51,9,44,15,24,16,52,7,69,17,13,3,59,25,72,2,72,12,34,21,79,23,53,13,77,10,77,8,63,5,67,22,64
22,20,80,11,24,6,56,9,45,23,60,25,24,15,61,3,24,4,69,8,27,13,58,5,26,16,42,7,32,21,50,19,13,2,67,17,42,14,80,18,79,22,34,24,50
24,8,79,22,80,12,75,24,40,7,70,15,42,23,13,5,36,13,32,3,73,18,64,25,57,4,73,1,38,2,70,10,46,6,21,11,17,14,72,17,79,16,77,20,14,21,10,9,24
25,19,16,24,40,23,63,6,37,1,37,25,76,7,39,8,25,11,78,10,73,16,62,5,76,9,29,20,50,17,43,15,41,13,65,22,71,3,18,2,68,12,69,4,60,21,79,18,48,14,45
25,25,13,17,25,5,58,21,72,22,23,18,33,1,25,16,30,7,46,2,24,10,39,19,23,23,70,12,32,20,50,24,72,4,31,6,31,3,28,8,13,13,77,9,77,11,19,15,68,14,24
23,2,37,6,20,23,80,15,46,4,30,12,30,8,40,3,33,5,48,18,59,14,28,11,16,7,21,13,20,22,61,9,27,20,22,24,46,19,43,16,32,10,36,25,43,21,19
22,18,76,4,32,6,41,8,23,25,61,13,36,21,19,1,16,16,39,19,35,9,28,10,67,2,14,12,11,17,45,14,59,22,27,24,29,20,80,5,10,23,52,7,14
#Setup times
57,12,65,18,25,29,33,63,62,14,47,26,47,55,60,13,63,30,30,74
73,44,15,31,63,39,79,37,28,67,51,29,36,38,58,41,46,30,56,59
24,46,10,32,79,41,66,10,80,20,72,58,57,68,76,35,12,60,67,13
41,44,10,35,39,14,56,46,68,48,74,72,12,28,50,51,36,13,41,19
62,69,53,64,14,80,12,43,76,52,65,35,69,44,20,63,14,33,71,33
21,69,75,80,47,50,68,75,79,33,44,26,39,18,51,50,64,30,32,53
52,58,70,35,72,48,42,36,11,29,11,60,72,67,27,75,54,58,70,10
56,16,49,36,35,54,33,79,13,27,11,47,41,27,65,33,26,78,66,77
10,75,56,36,32,15,72,69,68,18,77,63,43,20,64,12,56,24,12,37
36,17,34,13,76,70,56,26,30,76,29,57,65,25,47,65,43,77,64,27
78,68,15,37,19,72,77,45,69,46,24,22,68,29,14,38,55,29,74,39
40,51,61,11,75,51,67,17,46,13,53,79,50,54,58,26,15,13,66,55
51,76,76,66,61,73,10,26,21,48,52,38,19,41,62,77,13,15,44,52
69,18,44,10,28,30,18,73,15,46,21,30,68,26,63,57,42,43,58,31
65,80,28,29,50,79,64,67,66,68,43,39,55,20,51,79,10,43,40,68
37,49,48,72,38,47,68,58,72,27,66,74,11,38,60,39,26,44,43,65
34,76,17,48,40,43,37,67,62,32,10,18,12,76,15,38,69,41,56,57
51,47,45,50,80,70,31,64,26,52,25,61,66,50,56,11,30,29,64,37
36,41,55,69,73,51,35,74,67,78,19,33,23,65,79,36,37,38,75,35
45,50,73,56,19,76,66,42,46,51,17,61,52,31,50,78,16,54,15,51
