#Meta infos
25,20
#Processing times
15,14,22,12,15,10,76,8,30,13,13,20,27,4,79,6,48,17,51,5,76,18,11,2,18,16,26,3,35,11,72
20,5,46,9,29,18,73,14,17,2,68,16,37,8,46,3,76,4,50,7,15,6,68,1,22,10,12,20,40,13,10,19,47,11,44,17,78,12,39,15,22
19,16,78,6,24,1,36,7,67,5,25,18,50,9,42,11,45,3,10,19,42,17,50,13,43,15,41,12,52,8,29,14,64,2,30,4,58,10,61
18,4,30,12,15,15,68,3,24,10,61,1,78,20,26,16,28,11,20,7,71,17,17,9,74,5,72,18,35,14,77,8,60,6,65,13,38
16,9,11,2,74,4,80,11,13,1,54,12,17,13,39,6,53,17,67,19,79,3,67,5,32,8,49,10,12,14,68,15,43
18,12,66,15,77,20,80,4,45,18,77,11,41,9,78,5,64,7,67,8,19,19,14,17,36,14,31,2,65,13,55,10,24,3,16,6,74
20,17,44,20,21,15,77,14,49,11,20,13,40,6,24,16,20,4,29,10,35,5,22,9,23,7,58,12,45,3,69,8,27,1,66,19,71,18,47,2,73
18,16,27,12,27,3,42,14,54,15,37,20,60,13,40,11,50,4,55,9,25,6,56,2,55,17,78,8,14,7,80,19,28,1,80,5,37
16,9,59,8,26,14,66,11,18,7,26,5,16,15,69,17,80,12,18,20,53,13,25,1,80,6,59,18,77,3,77,4,62
19,17,57,10,40,15,42,11,27,9,70,2,67,7,61,18,78,12,30,4,29,14,43,8,66,1,16,13,72,16,54,20,28,5,24,6,37,3,41
20,14,49,11,12,18,20,9,73,1,40,3,30,15,52,2,54,10,31,13,72,16,21,20,32,4,60,6,27,17,20,5,39,7,75,8,23,19,25,12,78
18,4,23,17,40,7,23,18,55,10,34,6,30,13,47,1,10,12,10,16,18,9,43,14,31,20,43,3,33,2,39,19,34,8,41,11,63
16,2,30,20,20,7,41,16,27,9,74,19,55,13,76,1,40,12,34,6,34,10,30,11,35,4,79,14,44,3,57,15,15
20,15,11,6,41,11,78,5,78,7,46,17,18,19,41,10,22,12,71,1,25,2,17,4,15,14,67,16,16,20,48,13,51,8,14,18,45,9,76,3,31
15,20,22,12,62,14,65,11,10,18,14,4,56,15,20,3,51,1,59,8,14,2,67,19,72,9,13,7,28,13,76
18,17,56,8,72,2,27,16,35,18,31,11,13,15,48,13,24,3,49,4,77,1,41,12,10,20,23,7,30,10,13,9,45,19,24,5,48
17,11,50,20,16,8,34,13,32,6,26,12,32,10,58,2,70,4,72,7,73,18,23,1,77,5,49,17,63,3,72,15,22,14,75
15,6,38,10,20,14,69,7,11,13,70,19,76,5,50,8,43,3,59,2,26,11,15,17,73,20,56,4,12,9,68
18,1,47,13,15,4,20,10,55,20,70,2,56,9,46,18,25,15,68,12,26,14,45,8,13,17,15,6,69,5,27,3,45,11,48,7,75
17,18,21,6,48,1,44,19,33,9,28,7,50,16,55,10,43,4,67,15,61,14,51,17,54,12,44,2,70,11,75,8,34,20,29
19,13,28,11,40,6,43,15,31,3,49,4,70,14,54,2,20,16,52,5,14,1,12,12,24,20,77,7,24,18,25,10,66,9,23,19,40,8,39
15,12,35,3,42,16,68,17,41,5,19,10,71,14,52,18,55,13,44,7,21,2,75,11,17,19,32,1,32,4,34
17,19,32,17,37,7,70,9,34,10,75,20,55,11,78,1,11,13,52,8,59,3,17,12,10,4,10,15,17,2,44,5,16,14,47
18,4,72,1,49,11,77,14,74,7,24,18,70,13,34,3,74,12,18,15,60,5,36,16,57,9,77,6,70,8,78,20,24,17,24,10,31
20,10,63,16,40,11,44,12,50,14,57,8,67,13,14,18,39,15,21,4,53,1,35,19,34,17,77,3,68,2,49,5,36,6,55,7,52,20,56,9,54
#Setup times
23,60,12,24,69,40,45,12,30,32,76,49,54,64,59,18,73,70,47,48,59,60,58,14,64
15,38,26,58,37,27,57,62,42,65,55,74,38,21,53,20,28,25,20,21,68,49,15,74,66
74,49,58,67,79,62,15,27,12,14,47,39,79,13,70,69,50,18,70,12,43,11,62,24,74
71,66,58,64,24,14,52,62,61,79,62,79,27,74,59,77,53,73,47,15,34,41,41,18,31
24,71,14,37,45,29,17,64,62,54,54,23,33,14,54,39,28,78,75,58,78,80,53,28,11
59,47,22,17,35,31,67,31,29,51,34,76,51,31,47,40,29,60,35,16,44,46,25,45,48
41,76,14,79,21,22,32,80,53,39,42,56,62,72,43,48,71,79,55,39,66,66,17,17,31
40,49,33,20,69,33,56,43,23,10,47,14,49,67,30,13,25,35,15,24,38,59,63,13,42
79,18,79,44,49,73,63,43,34,65,42,15,20,38,13,50,37,42,66,32,12,48,61,23,64
67,52,67,78,22,42,37,57,28,31,80,63,68,40,54,46,52,43,26,38,12,69,15,62,59
59,43,13,74,16,12,67,78,64,76,37,13,41,31,77,36,78,34,58,73,57,75,43,63,74
40,76,37,20,72,48,37,56,71,38,49,68,33,63,34,11,78,67,12,80,38,27,78,31,62
17,14,16,33,41,26,48,70,17,34,63,32,75,71,21,70,39,80,55,57,13,69,27,73,28
36,70,75,11,45,77,46,69,67,75,31,61,48,58,44,53,67,68,22,25,36,44,39,71,46
11,58,48,64,62,56,47,45,26,34,68,70,67,63,72,65,45,75,38,18,73,51,18,47,66
69,18,74,31,73,61,74,68,70,34,72,59,22,28,35,27,11,62,57,24,52,54,49,31,15
49,60,32,75,49,28,13,55,23,45,20,52,36,15,57,64,13,17,18,21,69,32,71,40,16
43,62,24,22,72,55,62,37,12,53,47,35,76,34,41,52,53,65,77,37,10,38,43,36,77
23,76,39,37,58,63,40,68,49,58,10,69,38,68,31,61,74,65,54,62,40,17,16,44,19
77,76,30,63,38,55,25,51,41,74,47,63,32,69,34,39,37,32,42,65,24,74,21,19,24
54,26,57,57,56,18,43,16,65,51,75,71,64,65,50,64,13,49,28,60,21,19,39,51,63
55,50,59,51,17,29,44,67,16,39,76,76,57,10,78,17,52,23,24,16,38,13,49,32,19
14,11,78,17,71,43,62,34,39,74,74,51,24,76,55,70,10,28,37,48,17,17,40,32,49
64,22,61,29,48,44,52,61,50,35,48,34,44,67,13,24,21,56,41,32,27,52,28,36,75
39,69,70,32,62,26,67,62,57,77,75,39,70,53,25,19,47,71,51,79,52,50,59,56,44
