#Meta infos
20,25
#Processing times
24,5,30,17,40,16,42,1,66,9,71,14,56,10,70,11,50,25,28,15,45,22,20,7,19,19,42,8,39,18,47,2,44,23,73,13,67,3,57,12,13,4,28,6,35,21,33,20,74
23,15,74,20,65,12,60,17,19,21,40,23,76,1,32,25,43,18,72,8,16,11,48,7,12,3,14,13,24,24,40,14,10,19,63,10,35,2,59,16,54,9,73,5,25,6,71
22,18,62,13,28,20,63,12,69,19,41,22,16,1,15,9,31,4,35,2,77,14,62,6,72,10,47,24,64,21,48,25,63,3,31,5,50,17,59,11,20,7,50,16,72
24,19,23,22,35,17,41,7,62,5,42,16,43,11,60,20,57,13,26,14,19,6,32,18,28,10,69,12,49,9,15,15,61,3,43,2,36,25,19,24,21,8,27,23,30,1,46,4,12
23,23,16,21,62,5,59,16,39,19,43,11,12,25,13,4,73,20,31,1,42,24,63,12,70,14,12,9,41,17,72,7,50,8,80,13,78,3,32,2,17,15,80,18,65,6,64
23,20,78,9,48,24,32,12,51,14,64,23,63,5,72,17,68,2,62,19,43,3,26,6,43,8,69,16,46,21,26,15,50,1,54,25,80,18,62,13,46,22,56,4,21,7,24
24,6,39,3,67,22,69,25,15,12,21,9,29,8,17,20,60,7,42,24,75,2,49,1,48,23,28,13,76,16,80,4,39,14,59,15,76,10,56,17,39,19,78,11,55,21,13,5,29
22,4,16,23,57,12,29,7,34,3,60,19,53,9,56,8,65,5,46,22,19,15,26,16,78,25,39,2,25,24,65,14,61,11,53,6,43,1,16,18,49,21,62,13,26
22,23,77,19,31,10,28,3,59,1,24,20,71,17,20,25,59,5,63,7,74,14,37,22,53,9,73,6,29,16,54,8,25,21,10,18,57,4,19,2,64,11,56,24,41
24,8,28,24,18,4,27,17,46,6,75,22,63,15,40,3,59,1,47,2,47,5,22,23,75,7,29,12,65,16,16,13,14,20,20,19,68,14,51,9,16,21,39,25,57,11,35,18,23
22,11,40,24,78,15,12,2,34,10,42,3,23,9,72,21,26,23,49,17,46,7,73,25,71,6,15,13,41,12,19,5,69,22,28,18,37,14,58,16,22,8,54,1,79
25,13,72,21,62,4,39,20,31,3,60,11,47,18,50,25,55,16,55,5,22,6,40,10,47,1,28,23,55,2,80,14,59,12,16,9,26,19,31,17,37,15,74,24,40,7,54,22,22,8,14
25,15,27,22,56,17,61,12,41,7,28,13,71,9,16,16,11,2,56,19,75,21,74,24,15,1,13,3,27,8,43,11,32,20,74,5,27,25,72,23,51,4,39,18,60,10,63,6,24,14,20
22,19,43,13,26,21,48,11,36,1,79,25,76,22,48,10,12,2,12,7,57,15,67,14,38,8,61,4,58,23,38,20,43,16,59,5,29,17,79,18,80,6,34,24,27
22,8,63,24,10,12,37,14,64,10,50,16,79,7,47,11,36,18,34,13,70,1,37,22,37,15,46,6,74,17,21,5,26,9,11,21,63,20,67,3,58,23,74,4,15
25,1,23,15,53,7,42,11,75,6,45,24,19,14,32,3,66,22,60,9,37,17,19,21,17,2,47,8,33,18,11,19,72,10,16,23,25,5,39,12,76,25,18,16,25,4,33,20,39,13,58
23,3,78,20,75,10,72,23,47,13,25,24,13,15,35,12,44,2,76,18,63,6,15,1,66,19,23,5,20,11,19,14,63,25,60,16,32,8,35,9,58,21,57,4,25,17,43
22,12,75,11,25,4,21,9,53,6,70,23,26,3,42,10,57,15,77,16,33,2,42,8,11,22,72,7,24,25,40,24,25,21,69,1,58,19,45,20,49,18,18,17,14
22,23,58,4,18,13,75,17,33,7,62,15,78,21,44,11,63,6,65,1,41,22,14,12,26,19,62,10,38,5,44,2,38,24,23,18,41,20,40,8,26,9,68,3,53
22,24,51,21,77,13,52,7,67,3,78,9,18,17,26,22,73,5,39,2,45,19,46,11,41,20,54,16,61,10,64,25,47,18,18,8,52,14,62,12,45,4,24,1,46
#Setup times
64,76,60,25,25,29,58,77,52,31,21,56,32,37,37,47,56,54,17,59
15,72,54,50,60,30,56,39,75,78,47,65,67,73,39,60,29,41,73,24
26,62,47,15,76,73,67,16,28,58,24,23,68,38,48,63,78,50,58,26
65,11,16,32,43,58,52,76,59,50,18,46,20,68,55,20,43,44,16,59
54,24,40,44,80,36,17,18,74,33,43,32,25,46,45,54,68,72,55,54
23,63,73,18,71,59,61,18,44,10,71,41,50,21,58,59,61,40,38,34
34,12,57,56,47,68,78,53,45,33,34,71,47,70,63,67,29,74,74,70
22,51,35,52,18,58,15,16,40,73,75,41,22,50,72,28,78,71,64,19
41,73,12,58,58,31,47,59,10,14,54,50,55,44,15,20,27,28,77,21
62,46,47,20,40,36,12,33,54,29,61,64,74,71,32,33,71,38,65,28
45,19,23,26,55,42,29,25,62,62,40,48,74,17,24,21,16,61,78,75
51,51,78,42,49,31,77,61,13,42,63,45,78,36,51,74,15,59,49,71
60,54,23,20,26,75,23,69,56,58,38,77,12,68,29,57,13,43,27,26
80,75,17,27,66,38,34,47,72,36,35,61,57,30,68,66,56,12,12,11
35,73,51,11,13,24,30,23,42,35,32,26,39,47,52,47,70,28,29,53
27,42,33,58,35,51,67,27,18,48,26,39,72,13,36,69,54,28,33,34
36,32,38,56,60,66,29,68,65,62,71,71,40,73,28,77,30,10,47,42
67,71,54,24,74,34,52,47,72,76,23,36,38,27,19,61,20,34,27,75
56,10,52,11,33,29,51,67,63,67,15,54,60,75,45,28,41,74,13,42
52,37,56,22,60,46,75,67,16,67,66,56,69,48,49,37,13,48,21,26
