#Meta infos
20,20
#Processing times
20,12,69,8,55,19,65,13,24,10,38,1,40,2,13,5,49,11,58,9,25,4,17,15,60,6,68,16,25,18,76,20,50,17,44,14,39,7,57,3,44
16,7,27,18,30,1,24,17,33,5,58,2,42,20,20,8,43,10,21,6,49,9,10,12,70,13,58,15,28,11,51,14,80
16,8,47,10,75,18,18,17,13,6,77,15,32,12,12,20,39,19,12,9,72,13,31,1,46,2,31,16,36,7,51,3,65
17,9,76,2,48,6,72,13,18,16,51,18,54,4,49,8,56,19,76,12,10,15,72,7,31,11,15,20,10,17,62,1,29,5,37
20,20,30,18,10,5,37,14,15,11,59,15,63,2,38,10,34,1,75,12,65,3,10,4,66,16,13,17,70,19,62,6,28,9,22,8,74,13,22,7,20
19,1,27,2,56,8,56,7,38,16,40,9,10,3,62,18,40,13,23,6,51,12,14,20,10,10,56,5,33,19,42,14,53,15,71,17,13,4,15
17,8,46,2,60,19,62,4,41,9,16,13,63,16,79,15,27,14,39,3,73,10,30,5,61,17,66,1,51,11,64,12,39,6,42
19,4,32,14,35,5,11,2,56,20,54,1,58,6,29,9,19,3,22,16,47,13,56,11,14,15,22,19,66,7,22,17,34,12,79,10,75,8,65
15,7,21,5,68,3,80,12,42,11,31,16,51,18,43,15,32,9,53,13,40,17,35,2,23,19,24,8,14,4,66
17,17,18,3,55,4,37,18,26,5,60,19,47,6,48,10,11,13,18,9,21,7,15,8,48,20,12,11,22,16,33,2,31,12,35
17,1,17,12,46,17,66,14,63,7,60,15,23,19,48,5,42,3,68,10,72,13,74,18,29,8,71,4,46,16,25,20,45,6,39
18,2,73,9,32,20,48,19,79,8,30,3,52,17,14,7,56,6,26,14,52,13,61,11,68,18,49,5,65,16,74,12,23,15,68,1,77
20,11,70,9,69,2,17,8,45,18,73,10,71,5,49,6,37,13,45,19,10,4,48,3,42,12,65,16,34,17,72,14,68,20,39,15,40,1,63,7,43
15,13,33,20,70,7,53,15,50,14,56,9,22,3,10,2,68,10,29,12,58,8,53,11,22,1,41,18,80,5,58
18,2,24,3,65,9,61,18,15,15,39,8,53,5,33,12,62,7,77,16,50,11,74,17,23,1,35,14,80,6,31,19,64,13,39,4,65
20,2,42,20,35,16,17,11,68,8,13,1,68,6,76,10,52,7,71,17,63,19,23,9,27,14,56,18,25,3,80,12,58,15,14,5,13,4,10,13,10
17,17,39,3,32,13,79,14,14,4,57,2,53,15,73,1,13,5,71,10,66,12,43,11,77,6,57,19,30,16,21,8,63,18,26
17,14,33,1,18,18,24,15,46,20,60,4,53,12,55,13,36,3,80,5,71,2,15,8,17,11,43,17,71,6,15,10,38,16,70
16,18,74,12,63,5,64,13,13,14,51,7,30,17,58,2,26,8,20,6,69,19,27,1,66,11,10,10,77,20,51,9,50
16,15,59,1,61,17,33,6,40,11,43,9,78,4,33,5,41,19,76,20,48,13,42,14,61,8,52,18,31,3,26,7,29
#Setup times
53,71,44,23,51,65,73,33,68,25,29,50,65,42,68,66,56,18,70,40
68,55,29,55,36,29,36,33,79,32,71,12,53,80,59,23,56,29,19,68
60,43,20,47,30,61,35,21,61,11,78,60,64,62,27,59,76,26,61,26
69,19,48,58,38,51,50,67,30,49,53,80,79,78,29,28,48,26,46,24
15,23,46,14,51,28,69,66,33,39,13,13,53,70,52,41,34,41,26,15
55,26,71,45,70,63,64,76,24,57,14,66,40,11,39,50,46,16,57,38
45,45,59,79,50,37,56,66,69,66,79,20,76,72,79,56,47,28,75,42
42,14,38,43,24,35,56,72,30,46,40,58,14,28,14,53,71,32,60,52
34,30,16,52,22,21,46,60,62,34,10,64,30,60,73,73,25,52,67,26
22,53,34,62,50,23,17,77,55,28,44,34,16,11,55,80,26,24,38,26
11,18,23,17,73,18,16,16,60,37,71,40,34,71,10,38,65,11,73,63
15,18,59,43,44,29,40,31,64,51,60,12,15,57,61,32,29,13,13,75
46,32,16,42,49,30,21,41,62,72,13,19,33,78,10,68,38,18,70,31
40,72,14,25,15,60,21,10,73,67,60,20,63,44,48,35,64,31,39,71
35,70,68,51,74,16,72,34,36,11,76,26,28,30,40,72,11,80,56,28
64,60,47,75,43,43,44,13,68,34,23,47,31,21,52,69,31,80,59,34
48,78,17,38,77,56,18,43,15,24,54,57,47,42,37,25,47,73,45,37
37,74,43,26,23,67,27,76,10,27,67,53,37,64,17,54,20,60,64,79
74,15,60,52,19,51,15,75,77,58,40,24,66,19,39,48,48,60,32,58
37,63,24,24,40,37,29,31,45,16,62,67,15,68,25,71,70,66,53,33
