#Meta infos
20,20
#Processing times
16,19,23,16,36,9,11,3,75,2,16,20,13,1,49,5,18,14,21,12,69,13,53,15,48,10,31,18,23,4,35,11,70
17,19,38,13,40,7,61,14,42,6,55,8,45,5,30,17,42,12,19,15,39,11,21,4,79,2,61,18,35,16,47,10,50,9,45
18,20,62,15,12,19,52,6,24,8,14,3,56,5,27,14,69,2,75,1,48,13,21,11,14,17,56,10,51,16,69,9,63,12,57,7,11
17,20,20,15,14,6,41,17,67,2,59,9,50,18,34,19,52,3,56,5,79,13,50,16,72,11,46,4,51,7,18,8,11,12,13
19,18,26,5,70,13,56,12,49,3,14,15,37,9,58,8,68,2,24,14,59,7,51,11,24,16,42,10,42,4,62,19,28,1,28,17,57,6,48
18,4,36,9,56,12,53,15,31,6,15,20,21,14,80,11,11,8,66,16,18,3,79,18,12,17,33,19,57,2,17,13,40,7,38,10,77
19,9,27,17,36,5,58,3,52,19,63,10,51,13,11,6,26,1,76,14,12,4,41,8,25,7,76,20,80,2,55,15,11,16,51,11,15,18,55
16,8,14,6,19,18,77,1,69,4,28,3,41,19,22,7,74,15,43,12,33,9,65,5,36,11,13,10,34,2,45,20,45
15,1,76,6,13,9,69,5,47,7,50,17,16,12,41,15,37,11,70,20,10,10,59,13,10,2,57,8,33,14,18
19,5,23,19,44,16,29,4,70,7,72,9,58,2,43,12,30,14,22,6,18,13,73,15,22,8,30,18,11,11,51,3,73,10,70,20,10,1,62
18,15,46,11,43,19,74,1,58,20,56,16,23,4,62,13,17,3,61,10,54,8,15,6,32,2,10,5,71,9,18,7,45,17,39,14,37
19,4,63,7,33,17,22,16,26,5,60,19,66,10,41,15,30,6,57,1,66,18,37,8,42,3,34,14,10,11,64,13,74,9,20,20,42,12,66
17,2,36,11,33,15,57,6,71,18,37,20,34,8,61,5,65,16,26,10,11,14,71,13,64,7,28,3,65,17,11,19,36,12,10
20,11,80,8,43,12,80,16,34,9,78,7,59,10,54,14,53,1,35,15,34,4,19,2,25,17,73,6,34,20,33,3,47,5,41,18,35,13,44,19,42
15,16,68,2,28,15,61,19,38,13,46,6,14,18,50,8,40,12,65,9,45,17,70,14,64,5,17,20,40,4,51
18,13,63,6,72,1,27,14,46,11,71,19,59,5,44,18,62,7,31,10,41,17,22,16,59,9,41,20,21,2,10,15,16,12,40,3,68
18,5,21,20,10,6,48,9,11,19,54,14,34,8,30,2,42,18,45,11,68,1,78,15,78,13,33,17,38,4,31,7,57,3,17,10,78
15,20,37,11,29,1,37,9,57,12,55,6,64,16,40,14,58,17,21,2,72,4,56,13,78,7,48,10,76,3,32
15,4,67,15,72,7,58,17,19,14,19,10,72,18,19,11,80,3,52,6,49,8,19,1,44,20,23,16,66,12,49
19,13,56,4,28,2,33,6,61,11,31,16,51,14,13,20,54,3,10,9,54,12,34,19,59,17,29,15,46,5,57,10,47,8,72,1,69,7,12
#Setup times
45,24,22,56,57,15,40,19,64,14,71,80,12,19,80,42,44,62,39,80
44,67,69,20,80,55,17,70,71,55,46,72,44,58,19,62,52,62,36,30
68,57,23,41,28,22,28,42,19,24,17,42,11,44,74,80,16,26,25,20
44,67,17,45,25,10,41,10,14,45,51,25,14,76,50,23,27,79,11,67
70,61,46,64,11,26,20,28,68,38,35,77,55,67,11,71,52,36,19,52
58,36,45,63,32,33,39,74,77,22,35,21,25,35,12,35,80,15,60,44
70,39,35,54,35,73,73,69,58,51,51,75,15,70,13,29,41,18,75,12
33,25,66,54,77,72,76,47,38,41,69,58,11,55,45,72,44,53,66,33
22,74,48,18,23,48,76,41,63,25,41,64,53,20,76,27,34,76,19,56
51,75,54,76,28,38,70,16,62,35,20,37,51,36,80,54,57,63,46,10
23,53,22,28,60,12,55,65,78,39,80,11,72,16,70,30,11,58,57,34
33,11,38,79,69,41,49,22,52,53,68,36,39,67,62,29,16,68,22,52
10,63,25,35,62,29,70,45,14,15,10,65,38,16,10,53,80,54,51,44
77,39,59,33,29,34,68,23,68,24,50,50,68,17,68,55,48,54,13,78
55,15,23,53,17,30,40,29,77,14,47,12,47,63,79,48,59,47,40,10
47,45,55,77,24,18,56,47,22,32,78,14,69,33,69,80,17,16,71,62
48,75,55,70,80,26,19,39,21,10,33,80,48,50,68,58,43,68,30,22
72,50,48,20,51,79,70,60,63,50,36,14,25,65,20,20,10,74,11,19
74,26,73,64,74,31,10,42,74,23,68,65,13,25,42,33,50,20,42,10
35,63,25,63,38,43,77,42,73,72,42,68,76,54,54,39,21,11,77,29
